symbol,signal_date,outcome,model_prob,predicted_win,actual_win,mfe5,mae5,days_to_1atr
AAPL,2021-05-20,DEEP_DRAWDOWN,0.4372477605702492,False,False,0.3469556469013279,-0.7289573187421919,-7.0
AAPL,2021-05-27,DEEP_DRAWDOWN,0.6094961829409987,True,False,0.3081874824700813,-0.8479941287841309,7.0
AAPL,2021-10-01,DEEP_DRAWDOWN,0.6038781026865749,True,False,0.6159748569478898,-1.4326606223394782,-1.0
AAPL,2021-07-27,DEEP_DRAWDOWN,0.011862085586928294,False,False,0.4420250179132076,-1.5068221258417607,-1.0
AAPL,2021-09-27,DEEP_DRAWDOWN,0.07377034410874728,False,False,-0.2346362676688345,-2.5629500006904338,-1.0
AAPL,2021-11-02,DEEP_DRAWDOWN,0.00030331259821287255,False,False,0.8832894086102575,-0.06652388851458296,11.0
AAPL,2022-02-24,DEEP_DRAWDOWN,0.5171860039354612,True,False,1.308770194974255,-0.342674846002722,5.0
AAPL,2022-02-14,DEEP_DRAWDOWN,0.0036039118955682762,False,False,1.0287826673137057,-1.5914349727781771,2.0
AAPL,2022-05-02,DEEP_DRAWDOWN,0.47934109837203304,False,False,1.7166649423470408,-1.2809886005028415,2.0
AAPL,2022-05-02,DEEP_DRAWDOWN,0.24713685740043792,False,False,1.7166649423470408,-1.2809886005028415,2.0
AAPL,2022-04-25,DEEP_DRAWDOWN,0.31135725840426526,False,False,0.745118881400786,-2.2169016873874616,-1.0
AAPL,2022-04-11,DEEP_DRAWDOWN,0.06910977515362764,False,False,1.326004747885214,-0.5051446658610292,2.0
AAPL,2022-05-03,DEEP_DRAWDOWN,0.3944373389194129,False,False,1.4198681416927483,-1.6112768997383518,1.0
AAPL,2022-05-26,DEEP_DRAWDOWN,0.6252110972197364,True,False,1.3723635023968146,0.12273169533630102,1.0
AAPL,2022-06-02,DEEP_DRAWDOWN,0.10196613397530938,False,False,-0.25184494003338465,-1.585893136876898,-1.0
AAPL,2022-06-29,DEEP_DRAWDOWN,0.7792238701568751,True,False,1.5805642216987676,-1.1633812842707894,-1.0
AAPL,2022-09-30,DEEP_DRAWDOWN,0.6740955791541062,True,False,1.94945966663664,-0.06918103689865361,1.0
AAPL,2022-07-12,DEEP_DRAWDOWN,0.16287542405488264,False,False,1.3657007282402285,-0.8916657654503436,3.0
AAPL,2022-07-25,WIN,0.6586604273920007,True,True,2.7374597880459945,-0.5220272153948204,2.0
AAPL,2022-07-27,DEEP_DRAWDOWN,0.28494659012641826,False,False,2.498775809911481,-0.5854129940056307,2.0
AAPL,2022-08-22,DEEP_DRAWDOWN,0.11507981870777541,False,False,0.99735863245588,-2.3006915946327258,-4.0
AAPL,2022-08-25,DEEP_DRAWDOWN,0.044164431811016494,False,False,0.28584261143253104,-4.905376815083791,-1.0
AAPL,2022-09-22,DEEP_DRAWDOWN,0.4309635429985729,False,False,0.451590960191594,-2.7871267722594175,-4.0
AAPL,2022-10-07,DEEP_DRAWDOWN,0.6182961401752476,True,False,0.9347998698695604,-1.2250573637103264,-4.0
AAPL,2022-10-27,WIN,0.16736718739951492,False,True,2.7461094975977995,-1.349004426765795,1.0
AAPL,2022-12-07,DEEP_DRAWDOWN,0.7979160349887865,True,False,1.989814845373746,-0.006625354646083763,2.0
AAPL,2022-12-15,DEEP_DRAWDOWN,0.7541417307054765,True,False,0.21503410895724848,-1.428592941686289,-2.0
AAPL,2022-11-16,DEEP_DRAWDOWN,0.4797221744166461,False,False,0.696130704990973,-0.465973669736505,-7.0
AAPL,2023-02-21,DEEP_DRAWDOWN,0.5401218645730439,True,False,0.49354678443913735,-0.7511673587342971,-7.0
AAPL,2023-02-13,DEEP_DRAWDOWN,0.22227496653827813,False,False,0.6291948271428783,-1.3789007602909513,-5.0
AAPL,2023-03-09,DEEP_DRAWDOWN,0.07363981149074812,False,False,1.6793646400717581,-0.8454632654405958,5.0
AAPL,2023-03-10,WIN,0.6369116503865302,True,True,2.3888834463025526,-0.17684695415588836,1.0
AAPL,2023-04-21,DEEP_DRAWDOWN,0.8424725738462039,True,False,1.7121953038904802,-0.7774674238511946,4.0
AAPL,2023-05-03,DEEP_DRAWDOWN,0.35752778330104146,False,False,2.4434333496370604,-1.1199069519169822,-1.0
AAPL,2023-05-04,WIN,0.882008936942655,True,True,3.132841574920617,1.785135278417172,1.0
AAPL,2023-05-10,DEEP_DRAWDOWN,0.22672680346376956,False,False,0.33930011587259534,-1.0481350114084242,-5.0
AAPL,2023-08-08,DEEP_DRAWDOWN,0.6810951628710112,True,False,0.3250004982208873,-0.9779968909596173,-7.0
AAPL,2023-06-21,WIN,0.8462467601031242,True,True,2.241864136450068,-0.0864423724029432,1.0
AAPL,2023-08-25,WIN,0.7622623304965374,True,True,3.493679173408936,-0.013931374639198801,2.0
AAPL,2023-08-28,WIN,0.8059129321644128,True,True,3.1471018275281453,-0.19111954418186944,1.0
AAPL,2023-10-05,DEEP_DRAWDOWN,0.26476024664502423,False,False,2.1525997416102975,-0.5235262958535881,2.0
AAPL,2024-01-05,WIN,0.6965373555473038,True,True,2.0225425642899624,0.15873118858984678,1.0
AAPL,2024-01-02,DEEP_DRAWDOWN,0.12827606379088652,False,False,0.10450433612599305,-1.8102847903115453,-2.0
AAPL,2023-11-24,DEEP_DRAWDOWN,0.008879343125626481,False,False,0.7835210229791212,-0.6304611022111117,7.0
AAPL,2023-12-13,DEEP_DRAWDOWN,0.10073670351406266,False,False,0.6045114833202181,-1.1883559073816343,-3.0
AAPL,2024-01-16,DEEP_DRAWDOWN,0.32074708115867817,False,False,3.9879642872359,-1.0709030952544465,-1.0
AAPL,2024-02-01,DEEP_DRAWDOWN,0.09141704038793293,False,False,1.2914925819435241,-2.3859778208787152,-1.0
AAPL,2024-01-29,DEEP_DRAWDOWN,0.09345282991301024,False,False,0.004851052342822328,-4.047394671357437,-1.0
AAPL,2024-02-27,DEEP_DRAWDOWN,0.5034505258556929,True,False,0.10396434407399494,-4.366502451107759,-2.0
AAPL,2024-04-16,DEEP_DRAWDOWN,0.4567379734348356,False,False,0.37593406684245545,-1.5328784430940499,-3.0
AAPL,2024-08-05,DEEP_DRAWDOWN,0.31988463452211346,False,False,1.5365859173799477,-1.2164015100583208,-1.0
AAPL,2024-08-05,DEEP_DRAWDOWN,0.44772783644303243,False,False,1.5365859173799477,-1.2164015100583208,-1.0
AAPL,2024-08-05,DEEP_DRAWDOWN,0.34469953113016166,False,False,1.5365859173799477,-1.2164015100583208,-1.0
AAPL,2024-08-05,DEEP_DRAWDOWN,0.20121764175762666,False,False,1.5365859173799477,-1.2164015100583208,-1.0
AAPL,2024-09-24,DEEP_DRAWDOWN,0.717031108758855,True,False,1.1285214750579406,-0.7557427206615479,4.0
AAPL,2024-11-13,WIN,0.7882675866602101,True,True,1.2583567551841661,-0.230403349540762,3.0
AAPL,2025-01-10,DEEP_DRAWDOWN,0.5212480069215227,True,False,0.38486504015517325,-1.9068313353142463,-1.0
AAPL,2025-01-31,DEEP_DRAWDOWN,0.4713841479031798,False,False,-0.3147664120377156,-1.6477058099525281,-1.0
AAPL,2025-02-28,DEEP_DRAWDOWN,0.6564750612857152,True,False,0.4795363671793217,-2.2033242931383334,-2.0
AAPL,2025-02-26,DEEP_DRAWDOWN,0.4251240652785729,False,False,0.6767141860667756,-2.0767482183977632,-2.0
AAPL,2025-04-16,TIMEOUT,0.361851720917407,False,False,1.3496461677389064,-0.40963108050437524,4.0
AAPL,2025-04-16,TIMEOUT,0.26300961866073264,False,False,1.3496461677389064,-0.40963108050437524,4.0
AAPL,2025-04-16,TIMEOUT,0.49361118320043507,False,False,1.3496461677389064,-0.40963108050437524,4.0
AAPL,2025-04-21,TIMEOUT,0.6931284273171406,True,False,1.8073355586173754,0.27610694079810133,2.0
AAPL,2025-05-05,TIMEOUT,0.629284874075135,True,False,1.5124473563784466,-0.684697267236811,5.0
AAPL,2025-05-30,DEEP_DRAWDOWN,0.7272978706691345,True,False,0.960240966362323,-0.08760695757509404,20.0
AAPL,2025-06-30,WIN,0.7218630373856447,True,True,2.494918509451281,0.23297969761875084,1.0
AAPL,2025-06-25,WIN,0.7092239402191897,True,True,2.729693607452482,-0.5287766716220621,3.0
AAPL,2025-07-25,DEEP_DRAWDOWN,0.15630770563607904,False,False,0.2557467920634233,-3.6006836487121916,-3.0
AAPL,2025-08-20,WIN,0.9003282568310792,True,True,1.0114749236880145,-0.4466919713749054,5.0
AAPL,2025-09-08,DEEP_DRAWDOWN,0.39430297730697267,False,False,0.19965140965629657,-2.7411909061430446,-1.0
AAPL,2025-09-09,DEEP_DRAWDOWN,0.5761854180988903,True,False,1.548065066666703,-1.8944615502429911,-1.0
AAPL,2025-10-13,WIN,0.8135712359181623,True,True,3.4971737025659584,-0.5764457694797751,4.0
AAPL,2025-09-25,DEEP_DRAWDOWN,0.4436501338891945,False,False,0.36472297711625373,-0.7587018080119102,-11.0
AAPL,2025-10-23,WIN,0.8927804883654452,True,True,2.8396059586261986,-0.07621791630173272,2.0
AAPL,2026-03-13,TIMEOUT,0.6084965573988265,True,False,0.8413215596132386,-0.6576702457153616,9.0
AAPL,2026-06-09,DEEP_DRAWDOWN,0.8426456265433939,True,False,1.3909821363622812,-0.41101901500839183,4.0
AAPL,2026-07-23,WIN,0.8343942860142121,True,True,2.9817743554903924,0.011029191480278139,1.0
AAPU,2023-03-28,WIN,0.682052229389897,True,True,2.6479494768357728,-2.8346638630229095,1.0
AAPU,2023-04-21,DEEP_DRAWDOWN,0.017687217675287855,False,False,1.7099371338852571,-0.49588176882672313,4.0
AAPU,2023-05-23,DEEP_DRAWDOWN,0.03873329420475092,False,False,0.5023382215184757,-2.1568283272536393,-3.0
AAPU,2024-01-08,DEEP_DRAWDOWN,0.11143829091398669,False,False,0.8713836805625048,-1.4232600115854166,-5.0
AAPU,2024-08-05,DEEP_DRAWDOWN,0.5603140442526856,True,False,1.624589429785467,-1.114301724275926,-1.0
AAPU,2024-08-05,DEEP_DRAWDOWN,0.11022101473398226,False,False,1.624589429785467,-1.114301724275926,-1.0
AAPU,2024-09-24,DEEP_DRAWDOWN,0.0075246565070701535,False,False,1.2722818195481156,-0.8813572381227188,4.0
AAPU,2024-09-27,DEEP_DRAWDOWN,0.29315672750081506,False,False,1.2432238539473741,-1.1814487556145865,1.0
AAPU,2024-10-23,DEEP_DRAWDOWN,0.03674954133039904,False,False,0.9589060335944286,-0.5479463049111021,-6.0
AAPU,2024-10-23,DEEP_DRAWDOWN,0.6639328465743309,True,False,0.9589060335944286,-0.5479463049111021,-6.0
AAPU,2024-12-12,WIN,0.7388920198613061,True,True,1.3903732491643472,-0.40184197952726874,3.0
AAPU,2024-12-16,DEEP_DRAWDOWN,0.1514215872702687,False,False,0.8885784255205372,-1.22389103892452,-4.0
AAPU,2024-12-20,DEEP_DRAWDOWN,0.20077384192320072,False,False,0.8267551705157198,-1.2171673343703697,-5.0
AAPU,2024-12-30,DEEP_DRAWDOWN,0.3641453561921982,False,False,-0.016232280597062908,-2.7676038417997733,-2.0
AAPU,2025-03-20,DEEP_DRAWDOWN,0.5831266267288383,True,False,1.5289412881846254,-0.3830266995245132,2.0
AAPU,2025-03-28,DEEP_DRAWDOWN,0.7377219800155141,True,False,1.2689100389309167,-5.173787893541521,1.0
AAPU,2025-04-16,TIMEOUT,0.453707467371319,False,False,1.304683810945566,-0.38498866552492045,4.0
AAPU,2025-04-30,DEEP_DRAWDOWN,0.38522663116180195,False,False,0.19872087336567645,-2.4584610904953577,-2.0
AAPU,2025-05-15,DEEP_DRAWDOWN,0.4010734059161724,False,False,0.09783293559667443,-1.7540047739117972,-2.0
AAPU,2025-05-19,DEEP_DRAWDOWN,0.4230799071808534,False,False,-0.09467865567805456,-2.374249365465077,-2.0
AAPU,2025-05-19,DEEP_DRAWDOWN,0.49887831391937465,False,False,-0.09467865567805456,-2.374249365465077,-2.0
AAPU,2025-05-30,DEEP_DRAWDOWN,0.6392227584580051,True,False,0.933111659180451,-0.10879328761745398,-12.0
AAPU,2025-06-26,WIN,0.60341741328989,True,True,3.403229995128439,-0.4186750433374197,2.0
AAPU,2025-07-09,DEEP_DRAWDOWN,0.18588136415458242,False,False,0.5512074673345909,-0.8378353503485799,8.0
AAPU,2025-07-08,DEEP_DRAWDOWN,0.5435348212384811,True,False,0.8008849370142289,-0.6363195389976082,9.0
AAPU,2025-08-20,WIN,0.646022562865191,True,True,0.9922783595713977,-0.5199920249677022,6.0
AAPU,2025-08-15,DEEP_DRAWDOWN,0.7339890601865005,True,False,0.3108275945157976,-1.6912677936888976,-3.0
AAPU,2025-08-20,WIN,0.8486375688046356,True,True,0.9922783595713977,-0.5199920249677022,6.0
AAPU,2025-09-02,WIN,0.7442049300103873,True,True,2.947350824327135,0.9390270582110416,1.0
AAPU,2025-09-09,DEEP_DRAWDOWN,0.4647881402369282,False,False,1.542463510876173,-2.0911250281676996,-1.0
AAPU,2025-10-10,WIN,0.8357782529444356,True,True,1.7721927111507314,-0.06265327766694528,3.0
AAPU,2025-11-14,DEEP_DRAWDOWN,0.21839023110290734,False,False,0.6090552283450225,-1.3965597592624814,-1.0
AAPU,2025-11-14,DEEP_DRAWDOWN,0.452264091060048,False,False,0.6090552283450225,-1.3965597592624814,-1.0
AAPU,2026-03-16,DEEP_DRAWDOWN,0.5042847344371346,True,False,0.3744153753777215,-1.1538106465721671,-4.0
AAPU,2026-01-29,DEEP_DRAWDOWN,0.5994565301013208,True,False,4.173754335120134,-1.1441400487444275,-1.0
AAPU,2026-01-30,WIN,0.7713992630578445,True,True,3.988788573714018,-0.06459576637593699,1.0
AAPU,2026-06-09,DEEP_DRAWDOWN,0.2701795059942259,False,False,1.3201704443664646,-0.42604226654713745,5.0
AAPU,2026-05-18,WIN,0.5960323473204457,True,True,2.5176895305229827,-0.1914862459834405,3.0
AAPU,2026-06-08,DEEP_DRAWDOWN,0.6028534932093479,True,False,-0.19122960808870232,-2.22190592255446,-1.0
AAPU,2026-06-16,DEEP_DRAWDOWN,0.6716969552895726,True,False,0.37315474706097335,-1.0936304510017787,-5.0
AAPU,2026-07-08,WIN,0.6201344257533332,True,True,2.0175375925293677,-0.6349610697300562,3.0
AAPU,2026-07-20,DEEP_DRAWDOWN,0.8532976033254913,True,False,1.6942559382119933,-0.9987192898933851,5.0
AAPW,2026-02-11,DEEP_DRAWDOWN,0.7786658168222472,True,False,0.0,-7.120611215722946,-2.0
AAPW,2026-06-30,WIN,0.784994669905224,True,True,8.94535067896468,0.0,2.0
AAPX,2025-11-03,DEEP_DRAWDOWN,0.5674905549639124,True,False,1.0533528170511952,-0.3956756774710034,5.0
AAPX,2025-11-14,DEEP_DRAWDOWN,0.42283473769727425,False,False,0.3120289198618364,-1.7057580952447022,-1.0
AAPX,2025-12-18,DEEP_DRAWDOWN,0.6296272882876979,True,False,0.1856543750539792,-0.7271463022947513,-9.0
AAPX,2025-12-15,DEEP_DRAWDOWN,0.5263813265619908,True,False,0.42817401388488546,-1.6709229810142026,-3.0
AAPX,2026-03-16,DEEP_DRAWDOWN,0.6712438257783103,True,False,0.3865366348046826,-1.0951871319465942,-4.0
AAPX,2026-02-09,DEEP_DRAWDOWN,0.6462641533774977,True,False,1.0933398154481788,-3.7818803452387884,2.0
AAPX,2026-04-07,WIN,0.6075613973327592,True,True,1.7670655482811712,0.5635506343166984,1.0
AAPX,2026-04-07,WIN,0.7738237192212648,True,True,1.7670655482811712,0.5635506343166984,1.0
AAPX,2026-06-09,DEEP_DRAWDOWN,0.8785588014443052,True,False,1.8497943762063138,0.32410927104469617,1.0
AAPX,2026-06-10,DEEP_DRAWDOWN,0.3362854172109317,False,False,0.7539941882823387,-0.6165473310433675,7.0
AAPX,2026-05-18,WIN,0.7087275904463389,True,True,2.9246559669565557,0.18583290561599977,2.0
AAPX,2026-07-23,WIN,0.75798177889044,True,True,3.7173294036112834,1.2036286835481462,1.0
AARD,2025-06-27,DEEP_DRAWDOWN,0.4967017666773268,False,False,1.0832208405047183,-0.1661759243956098,3.0
AARD,2025-10-16,DEEP_DRAWDOWN,0.778358657606569,True,False,-0.09604801757528587,-2.841891343551135,-2.0
AARD,2025-10-14,DEEP_DRAWDOWN,0.3249831528437252,False,False,0.12877090649934866,-3.6231450510498746,-1.0
AARD,2025-10-10,DEEP_DRAWDOWN,0.4600576398459286,False,False,-0.3449618791702222,-4.514764243175213,-1.0
AARD,2025-12-17,WIN,0.7785062592933875,True,True,1.971924175863091,-0.20143311473870237,2.0
AARD,2026-02-11,DEEP_DRAWDOWN,0.9131078933640394,True,False,-0.07910711320651495,-0.7458670673757285,-12.0
AARD,2026-07-15,DEEP_DRAWDOWN,0.48329798273593655,False,False,-0.21321740152107307,-1.6844174720164828,-2.0
AAT,2021-03-01,DEEP_DRAWDOWN,0.7362715619745323,True,False,4.6334167615895705,-0.8556483915130585,2.0
AAT,2021-06-28,DEEP_DRAWDOWN,0.8552444587510959,True,False,1.4859904283100485,-0.26809105665388155,3.0
AAT,2021-07-23,WIN,0.823476497054152,True,True,1.8256880260054102,0.023557264851686438,3.0
AAT,2021-10-06,WIN,0.896809383939489,True,True,2.3093157330489453,0.44206901175507557,1.0
AAT,2021-09-10,WIN,0.7533819762038213,True,True,2.361767419946309,-0.26736989659769433,1.0
AAT,2021-10-19,DEEP_DRAWDOWN,0.09556198489196627,False,False,1.614115687587347,0.1357667400774348,1.0
AAT,2021-11-12,DEEP_DRAWDOWN,0.11291417643389458,False,False,0.6924662723580269,-1.7003132232157434,-3.0
AAT,2022-01-20,DEEP_DRAWDOWN,0.15289322881777553,False,False,0.622488095854302,-1.745407798179716,-2.0
AAT,2022-02-22,DEEP_DRAWDOWN,0.1576161054551313,False,False,1.0424882481766888,-1.8642142790924325,-2.0
AAT,2022-03-07,DEEP_DRAWDOWN,0.0998441453189895,False,False,0.25831652000717953,-1.5246975083350733,-2.0
AAT,2022-04-25,DEEP_DRAWDOWN,0.2253926262915528,False,False,2.077247540758388,-2.1247662753509053,-2.0
AAT,2022-12-16,DEEP_DRAWDOWN,0.6678207400275787,True,False,-0.07773750960419767,-1.329311414231762,-2.0
AAT,2022-10-28,TIMEOUT,8.330553205852428e-05,False,False,1.5036190535575782,-0.42050363362203247,3.0
AAT,2023-02-09,DEEP_DRAWDOWN,0.6692478127009371,True,False,0.575400396206129,-0.41310797676337047,-7.0
AAT,2023-01-18,DEEP_DRAWDOWN,0.011950251444878535,False,False,0.04496168848499633,-1.3038889660649702,-4.0
AAT,2023-02-07,DEEP_DRAWDOWN,0.02973216729558625,False,False,-1.2874292658843622,-3.8093797456304523,-1.0
AAT,2023-05-25,WIN,0.7608729878522398,True,True,1.5545985589872218,-0.2931528711233031,5.0
AAT,2023-06-09,DEEP_DRAWDOWN,0.35179664132749505,False,False,0.47423177828117247,-0.9298662319238712,-6.0
AAT,2023-07-07,WIN,0.620439615838063,True,True,2.3184974667486573,-0.17564374748096181,2.0
AAT,2023-09-13,DEEP_DRAWDOWN,0.0019483685339454547,False,False,1.7799138533615768,0.2327579654395839,1.0
AAT,2023-09-06,DEEP_DRAWDOWN,0.0013403540869700345,False,False,0.09939513856176611,-1.4785026861062995,-2.0
AAT,2023-09-19,DEEP_DRAWDOWN,0.004186200400026692,False,False,0.9940536564191399,-4.901236778177708,-2.0
AAT,2023-12-06,WIN,0.8852194030812031,True,True,2.9200301200442835,-0.07812789618847409,5.0
AAT,2024-02-01,DEEP_DRAWDOWN,0.06489715189080757,False,False,-0.053451468550078776,-2.2093273667367646,-2.0
AAT,2024-01-11,DEEP_DRAWDOWN,0.6733314206476901,True,False,0.22920540412888174,-2.712263948858495,-2.0
AAT,2024-01-30,DEEP_DRAWDOWN,0.7520205994244206,True,False,-0.13691126233347986,-3.266311544241581,-1.0
AAT,2024-02-15,DEEP_DRAWDOWN,0.28726110972800284,False,False,-0.02529545968498087,-0.7841592502343769,-6.0
AAT,2024-06-18,DEEP_DRAWDOWN,0.4134335355038477,False,False,0.14228960889013054,-1.3754662192712956,-4.0
AAT,2024-07-05,WIN,0.4673369390692641,False,True,5.171791026874522,0.038121309780403324,3.0
AAT,2024-07-08,WIN,0.6265156047301833,True,True,5.745323708161082,-0.467944917406784,3.0
AAT,2024-07-03,DEEP_DRAWDOWN,0.010789032392244269,False,False,2.505100628310718,-1.045944076768912,-1.0
AAT,2024-09-09,WIN,0.6883605014843263,True,True,2.7034263278978927,-0.27996648055900564,3.0
AAT,2024-10-21,DEEP_DRAWDOWN,0.4178189855872712,False,False,0.7871178454595446,-0.495592717511573,7.0
AAT,2024-12-13,DEEP_DRAWDOWN,0.4117478615629017,False,False,0.36400303647398863,-5.138866397279785,-3.0
AAT,2024-12-04,DEEP_DRAWDOWN,0.6063340978627993,True,False,-0.30261784308398293,-1.815707058503905,-1.0
AAT,2025-01-29,DEEP_DRAWDOWN,0.5155122776859762,True,False,1.6267977369130227,-3.0366891089043135,1.0
AAT,2025-03-28,DEEP_DRAWDOWN,0.6368565422748834,True,False,0.9232861284040275,-3.3633994677575463,-4.0
AAT,2025-03-24,DEEP_DRAWDOWN,0.25362299853452536,False,False,0.020023234257919038,-1.3215334610224503,-4.0
AAT,2025-06-02,DEEP_DRAWDOWN,0.7696618174196742,True,False,0.5376264332166134,-1.2925912117760916,-3.0
AAT,2025-06-25,WIN,0.7101399458294567,True,True,2.16904817625563,0.20878538594973975,1.0
AAT,2025-07-01,WIN,0.7766346797551282,True,True,1.8995983346410292,-0.043921348777826226,2.0
AAT,2025-07-08,WIN,0.5206012162710052,True,True,2.2847276774992555,0.17745457689314267,2.0
AAT,2025-08-27,DEEP_DRAWDOWN,0.4118636522325843,False,False,0.7674126365102851,-0.8185734789443029,-8.0
AAT,2025-09-03,DEEP_DRAWDOWN,0.14926274750627017,False,False,0.3521725647556164,-2.0999919602093913,-1.0
AAT,2025-09-16,DEEP_DRAWDOWN,0.32235976146301526,False,False,0.8815074885114913,-0.5703871984486093,-7.0
AAT,2025-09-16,DEEP_DRAWDOWN,0.11439462832694065,False,False,0.8815074885114913,-0.5703871984486093,-7.0
AAT,2026-02-25,DEEP_DRAWDOWN,0.679467158806806,True,False,1.2130335470462998,-1.684768815342086,1.0
AAT,2026-02-25,DEEP_DRAWDOWN,0.3712538165728864,False,False,1.2130335470462998,-1.684768815342086,1.0
AAT,2026-04-29,WIN,0.33569015274867975,False,True,1.9221455560093959,-0.1005043427978747,1.0
AAT,2026-05-12,DEEP_DRAWDOWN,0.4392550293615946,False,False,0.3556042799966281,-1.5865421722926656,-1.0
AAT,2026-06-02,WIN,0.7466762201227608,True,True,2.9219826633582056,-0.3431116006216099,2.0
AATC,2021-05-10,TIMEOUT,0.038277276607508987,False,False,1.5934321527966737,-0.2922053231489606,1.0
AAUC,2026-04-23,DEEP_DRAWDOWN,0.8291239209452502,True,False,1.348846665774901,-13.541362605426313,-2.0
AAUC,2026-07-27,DEEP_DRAWDOWN,0.8314394521305295,True,False,1.2623133001966016,-4.838867650753649,1.0
AAVM,2024-12-18,DEEP_DRAWDOWN,0.642379596883477,True,False,-1.5091400959581904,-2.538099252293316,-1.0
AAXJ,2020-11-03,WIN,0.7815723743559707,True,True,5.881844300462022,1.141406848516231,1.0
AAXJ,2021-10-29,DEEP_DRAWDOWN,0.08022568451835718,False,False,0.8312355609769444,-0.5780114827985472,9.0
AAXJ,2022-01-24,DEEP_DRAWDOWN,0.6391226192065287,True,False,0.14271587836452584,-3.051601281500264,-2.0
AAXJ,2022-02-03,DEEP_DRAWDOWN,0.6620708799482139,True,False,2.091537344055335,-0.23709735074311597,4.0
AAXJ,2023-02-21,DEEP_DRAWDOWN,0.3798493147774184,False,False,0.3320057269482071,-2.035576096371029,-3.0
AAXJ,2023-01-31,DEEP_DRAWDOWN,0.7574332753065635,True,False,1.5452479789991584,-2.3263005938387415,1.0
AAXJ,2023-04-18,DEEP_DRAWDOWN,0.026217978672980466,False,False,-0.4451656457497193,-4.655994786693895,-1.0
AAXJ,2023-05-02,DEEP_DRAWDOWN,0.6709186685585021,True,False,1.8218095723710508,-0.19442236543088948,3.0
AAXJ,2023-05-18,DEEP_DRAWDOWN,0.6878361617641341,True,False,1.2057960612666052,-1.6678975458238814,2.0
AAXJ,2023-06-23,WIN,0.7001216169211004,True,True,1.536486320607478,0.12237501668555492,2.0
AAXJ,2023-06-09,WIN,0.6400687465750449,True,True,2.537221145398998,0.0,2.0
AAXJ,2023-07-18,DEEP_DRAWDOWN,0.500606770318007,True,False,1.2822611018530636,-1.0835106310658373,-3.0
AAXJ,2023-08-02,DEEP_DRAWDOWN,0.46203942534944054,False,False,0.8967455748075231,-1.370497953951121,-4.0
AAXJ,2024-01-17,WIN,0.8481971037539343,True,True,3.195980288329381,0.526469621139534,2.0
AAXJ,2023-11-27,DEEP_DRAWDOWN,0.020719191146634192,False,False,0.7243597938740741,-0.939516168292126,-6.0
AAXJ,2023-12-19,DEEP_DRAWDOWN,0.2473017050768146,False,False,-0.8178868140846013,-3.7512693299841953,-1.0
AAXJ,2024-01-03,DEEP_DRAWDOWN,0.27658982475656085,False,False,0.15213754002864324,-1.9380999664519372,-3.0
AAXJ,2024-02-09,DEEP_DRAWDOWN,0.3833210225087746,False,False,1.424504873405415,-1.424504873405415,1.0
AAXJ,2024-02-27,DEEP_DRAWDOWN,0.6949352125902423,True,False,0.31139873389055384,-1.5490090865325739,-1.0
AAXJ,2024-04-18,DEEP_DRAWDOWN,0.31991875391317437,False,False,2.593292174528379,-0.9029568852814681,3.0
AAXJ,2024-03-25,WIN,0.8540901695642158,True,True,1.665872184315848,-0.3970472563654407,4.0
AAXJ,2024-08-05,WIN,0.7678981132312742,True,True,2.908709075723805,-0.4808562815621259,2.0
AAXJ,2024-08-05,WIN,0.4175328063667865,False,True,2.908709075723805,-0.4808562815621259,2.0
AAXJ,2024-05-01,WIN,0.6817157691060755,True,True,3.7832298541211116,1.5810512823192728,1.0
AAXJ,2024-08-06,WIN,0.6408783568438378,True,True,3.186298306600654,0.4204792486716436,1.0
AAXJ,2024-05-31,WIN,0.6587941660678693,True,True,2.460371061581262,-0.49354748840102186,1.0
AAXJ,2024-08-07,WIN,0.3770083276406472,False,True,2.649283887236514,0.7331634526647735,1.0
AAXJ,2024-06-11,WIN,0.824534762350375,True,True,2.5448849419217794,0.6462142391790909,1.0
AAXJ,2024-07-18,DEEP_DRAWDOWN,0.40044446745835566,False,False,-0.3321746562567248,-3.7572644452150517,-1.0
AAXJ,2024-08-23,DEEP_DRAWDOWN,0.28818601550009154,False,False,-0.3778228705982224,-1.3276275869632008,-3.0
AAXJ,2024-08-30,DEEP_DRAWDOWN,0.6834697588484269,True,False,-1.090132348713216,-3.354253380656058,-1.0
AAXJ,2024-12-19,DEEP_DRAWDOWN,0.4430986854246846,False,False,1.2178556409949135,-0.4349484432124644,3.0
AAXJ,2024-11-14,WIN,0.7190927694548858,True,True,0.9424066963434311,-0.15558601118877113,11.0
AAXJ,2024-11-13,WIN,0.7495745587207739,True,True,0.5786507851633088,-0.4722811555377115,15.0
AAXJ,2024-10-31,WIN,0.8896105574106674,True,True,2.8839627831022083,0.11370462585707605,2.0
AAXJ,2024-10-01,WIN,0.9017886365041989,True,True,2.5526215279220605,-0.7523516082296644,1.0
AAXJ,2025-03-03,WIN,0.5262465465060235,True,True,3.4192212736153453,0.09713696800043053,1.0
AAXJ,2025-02-13,WIN,0.4621462074101721,False,True,3.0731552712068675,0.28358683293621567,2.0
AAXJ,2025-04-16,WIN,0.4387612005138796,False,True,1.9955009715994065,0.023791367768700045,3.0
AAXJ,2025-08-27,DEEP_DRAWDOWN,0.39057667708848653,False,False,0.44633473322585815,-1.0108168958350163,-3.0
