timestamp,open,high,low,close,volume
2026-06-01 12:45:00+00:00,325.74,331.23,325.74,327.94,579
2026-06-01 13:00:00+00:00,323.2,323.2,321.1,321.18,670
2026-06-01 13:15:00+00:00,320.91,321.98,320.91,321.89,792
2026-06-01 13:30:00+00:00,321.69,322.14,309.96,315.75,178504
2026-06-01 13:45:00+00:00,315.705,316.14,309.17,309.17,54039
2026-06-01 14:00:00+00:00,309.04,313.2,308.6,309.33,50530
2026-06-01 14:15:00+00:00,308.95,316.8,308.16,315.96,41144
2026-06-01 14:30:00+00:00,315.61,321.435,315.59,321.43,49958
2026-06-01 14:45:00+00:00,321.395,324.66,317.89,318.79,41669
2026-06-01 15:00:00+00:00,318.79,325.59,318.75,324.89,44570
2026-06-01 15:15:00+00:00,325.32,325.55,320.01,324.96,58485
2026-06-01 15:30:00+00:00,324.895,327.79,323.62,324.255,48192
2026-06-01 15:45:00+00:00,324.46,327.8,324.39,325.84,33961
2026-06-01 16:00:00+00:00,325.58,327.12,323.865,326.47,30667
2026-06-01 16:15:00+00:00,326.215,327.5,324.455,325.01,23189
2026-06-01 16:30:00+00:00,324.95,325.66,322.58,322.78,20550
2026-06-01 16:45:00+00:00,322.855,327.17,322.65,325.88,27877
2026-06-01 17:00:00+00:00,325.875,326.1,321.72,325.67,31541
2026-06-01 17:15:00+00:00,325.66,326.75,324.425,325.3,26484
2026-06-01 17:30:00+00:00,325.53,326.78,324.75,326.055,16849
2026-06-01 17:45:00+00:00,326.01,326.21,323.345,323.45,23401
2026-06-01 18:00:00+00:00,323.33,324.78,320.205,320.33,27914
2026-06-01 18:15:00+00:00,320.34,320.39,317.195,317.84,35099
2026-06-01 18:30:00+00:00,317.845,319.03,317.66,318.645,20678
2026-06-01 18:45:00+00:00,318.665,320.96,318.51,319.53,18810
2026-06-01 19:00:00+00:00,319.44,319.44,315.645,315.925,38457
2026-06-01 19:15:00+00:00,315.81,316.64,315.19,316.02,36787
2026-06-01 19:30:00+00:00,316.11,319.33,316.11,318.325,36383
2026-06-01 19:45:00+00:00,318.39,320.66,317.17,320.13,59885
2026-06-02 13:30:00+00:00,313.35,323.31,310.56,323.235,32249
2026-06-02 13:45:00+00:00,323.56,327.34,315.11,316.51,39379
2026-06-02 14:00:00+00:00,316.685,323.43,315.5,323.33,26293
2026-06-02 14:15:00+00:00,323.43,324.11,317.88,320.055,40589
2026-06-02 14:30:00+00:00,319.98,320.42,317.2,318.725,18512
2026-06-02 14:45:00+00:00,318.74,322.12,318.27,320.545,12837
2026-06-02 15:00:00+00:00,320.83,321.23,317.6,321.23,18311
2026-06-02 15:15:00+00:00,320.945,324.91,320.79,322.215,16598
2026-06-02 15:30:00+00:00,322.16,323.475,321.53,323.44,13930
2026-06-02 15:45:00+00:00,323.435,323.735,322.37,322.605,8747
2026-06-02 16:00:00+00:00,322.69,323.47,322.24,322.89,7470
2026-06-02 16:15:00+00:00,322.71,323.3,322.15,322.64,7603
2026-06-02 16:30:00+00:00,322.91,323.0,321.35,321.57,8070
2026-06-02 16:45:00+00:00,322.69,323.42,322.48,322.48,7676
2026-06-02 17:00:00+00:00,321.965,326.575,321.965,324.855,17218
2026-06-02 17:15:00+00:00,324.73,325.84,324.73,325.83,6025
2026-06-02 17:30:00+00:00,325.94,326.78,324.81,325.16,10808
2026-06-02 17:45:00+00:00,325.6,327.13,325.355,326.33,9273
2026-06-02 18:00:00+00:00,326.26,326.48,324.56,325.23,8330
2026-06-02 18:15:00+00:00,325.4,327.86,325.35,327.59,15021
2026-06-02 18:30:00+00:00,327.45,329.16,327.4,327.81,7341
2026-06-02 18:45:00+00:00,327.725,327.73,326.76,327.31,8426
2026-06-02 19:00:00+00:00,327.45,328.75,327.32,328.585,21786
2026-06-02 19:15:00+00:00,328.51,329.855,327.495,329.85,11182
2026-06-02 19:30:00+00:00,329.79,330.695,329.43,329.69,23035
2026-06-02 19:45:00+00:00,329.995,332.4,329.45,329.54,69492
2026-06-03 12:30:00+00:00,321.43,321.43,320.48,320.48,260
2026-06-03 13:30:00+00:00,316.43,317.95,306.825,307.595,42487
2026-06-03 13:45:00+00:00,307.97,308.79,304.715,306.14,44177
2026-06-03 14:00:00+00:00,305.57,310.205,304.9,309.15,44751
2026-06-03 14:15:00+00:00,309.245,310.875,308.285,308.84,14444
2026-06-03 14:30:00+00:00,308.75,308.75,307.0,307.22,9699
2026-06-03 14:45:00+00:00,307.43,308.49,306.72,307.745,8986
2026-06-03 15:00:00+00:00,307.64,308.315,307.25,307.5,8643
2026-06-03 15:15:00+00:00,307.4,308.26,307.15,307.94,6723
2026-06-03 15:30:00+00:00,308.08,308.46,304.49,304.5,11646
2026-06-03 15:45:00+00:00,304.58,304.58,302.59,304.035,20474
2026-06-03 16:00:00+00:00,304.185,305.84,303.985,305.535,5738
2026-06-03 16:15:00+00:00,305.68,306.38,305.68,305.69,3499
2026-06-03 16:30:00+00:00,305.535,305.72,304.57,305.21,7052
2026-06-03 16:45:00+00:00,306.09,306.09,304.69,304.96,7044
2026-06-03 17:00:00+00:00,304.63,305.5,304.63,304.88,3693
2026-06-03 17:15:00+00:00,304.435,307.61,304.435,307.42,6431
2026-06-03 17:30:00+00:00,307.05,308.19,306.835,307.955,5848
2026-06-03 17:45:00+00:00,308.095,309.52,307.8,308.98,6529
2026-06-03 18:00:00+00:00,308.84,309.22,308.42,308.43,3929
2026-06-03 18:15:00+00:00,308.62,308.74,307.74,308.59,5182
2026-06-03 18:30:00+00:00,308.58,308.65,307.56,307.92,8825
2026-06-03 18:45:00+00:00,308.05,308.435,307.34,307.865,10076
2026-06-03 19:00:00+00:00,307.91,307.91,307.01,307.555,10716
2026-06-03 19:15:00+00:00,307.49,307.81,307.0,307.16,13612
2026-06-03 19:30:00+00:00,307.24,310.18,307.19,309.95,21219
2026-06-03 19:45:00+00:00,310.16,310.16,305.74,305.93,56609
2026-06-03 20:00:00+00:00,305.65,305.65,305.65,305.65,100
2026-06-03 20:45:00+00:00,296.85,296.85,296.85,296.85,150
2026-06-04 12:15:00+00:00,303.14,303.14,303.14,303.14,130
2026-06-04 12:45:00+00:00,303.31,303.31,303.31,303.31,200
2026-06-04 13:30:00+00:00,307.74,309.47,301.63,307.21,26577
2026-06-04 13:45:00+00:00,307.14,310.435,305.785,309.51,40904
2026-06-04 14:00:00+00:00,309.53,310.075,306.39,306.465,28847
2026-06-04 14:15:00+00:00,306.91,307.3,303.455,304.24,13395
2026-06-04 14:30:00+00:00,304.0,305.24,303.55,305.21,15786
2026-06-04 14:45:00+00:00,305.1,306.44,303.21,304.9,11054
2026-06-04 15:00:00+00:00,305.97,306.89,305.7,306.64,9472
2026-06-04 15:15:00+00:00,306.78,307.22,305.725,306.24,10556
2026-06-04 15:30:00+00:00,306.65,307.76,306.36,306.99,9375
2026-06-04 15:45:00+00:00,306.905,306.905,304.67,304.91,7893
2026-06-04 16:00:00+00:00,304.98,305.975,304.65,305.92,5987
2026-06-04 16:15:00+00:00,305.62,305.88,302.46,302.59,13935
2026-06-04 16:30:00+00:00,303.09,303.09,300.53,302.485,13453
2026-06-04 16:45:00+00:00,302.59,302.59,301.945,302.22,8167
2026-06-04 17:00:00+00:00,302.38,302.86,301.685,302.015,8101
2026-06-04 17:15:00+00:00,301.22,301.84,300.195,301.38,11994
2026-06-04 17:30:00+00:00,301.42,302.88,301.42,302.695,10715
2026-06-04 17:45:00+00:00,302.47,303.49,301.64,302.675,9593
2026-06-04 18:00:00+00:00,302.575,303.47,302.43,302.66,11636
2026-06-04 18:15:00+00:00,302.635,302.93,302.42,302.5,7333
2026-06-04 18:30:00+00:00,302.445,302.81,301.58,301.82,9768
2026-06-04 18:45:00+00:00,301.67,302.19,301.67,302.0,8118
2026-06-04 19:00:00+00:00,301.685,302.755,301.04,302.25,20954
2026-06-04 19:15:00+00:00,302.25,303.05,302.005,302.095,18015
2026-06-04 19:30:00+00:00,302.02,302.63,301.74,302.11,21916
2026-06-04 19:45:00+00:00,302.11,302.63,300.69,301.785,66874
2026-06-05 13:30:00+00:00,301.235,301.345,291.83,291.83,35737
2026-06-05 13:45:00+00:00,291.59,292.61,288.81,288.935,48785
2026-06-05 14:00:00+00:00,289.02,289.99,288.485,289.145,44701
2026-06-05 14:15:00+00:00,289.41,290.515,287.51,287.97,25474
2026-06-05 14:30:00+00:00,288.32,289.81,287.5,288.48,16694
2026-06-05 14:45:00+00:00,288.5,289.37,288.11,288.56,23753
2026-06-05 15:00:00+00:00,288.7,289.15,286.83,287.16,16141
2026-06-05 15:15:00+00:00,287.22,287.55,286.56,287.07,14549
2026-06-05 15:30:00+00:00,286.99,287.4,285.095,285.25,13667
2026-06-05 15:45:00+00:00,285.52,285.89,285.27,285.455,6836
2026-06-05 16:00:00+00:00,285.07,285.16,284.0,284.11,13589
2026-06-05 16:15:00+00:00,284.095,284.1,283.35,283.35,14154
2026-06-05 16:30:00+00:00,283.31,283.31,282.245,282.41,16894
2026-06-05 16:45:00+00:00,282.14,283.84,281.86,283.84,20199
2026-06-05 17:00:00+00:00,283.94,283.94,282.355,282.36,10752
2026-06-05 17:15:00+00:00,282.465,283.85,282.15,283.285,12976
2026-06-05 17:30:00+00:00,283.215,284.87,283.02,283.79,17149
2026-06-05 17:45:00+00:00,284.05,285.385,284.05,285.1,6919
2026-06-05 18:00:00+00:00,285.265,285.265,283.87,283.87,22430
2026-06-05 18:15:00+00:00,283.88,283.92,283.055,283.49,19582
2026-06-05 18:30:00+00:00,283.43,283.43,282.525,282.755,19334
2026-06-05 18:45:00+00:00,282.73,283.92,282.06,283.92,10109
2026-06-05 19:00:00+00:00,283.91,283.93,282.86,282.915,19314
2026-06-05 19:15:00+00:00,282.68,283.47,282.36,283.47,17251
2026-06-05 19:30:00+00:00,283.62,283.85,283.0,283.13,25154
2026-06-05 19:45:00+00:00,283.14,286.31,283.04,284.82,88245
2026-06-08 13:30:00+00:00,286.24,290.38,283.48,284.365,16653
2026-06-08 13:45:00+00:00,284.89,285.96,284.535,285.16,8961
2026-06-08 14:00:00+00:00,285.04,286.88,285.02,285.85,18809
2026-06-08 14:15:00+00:00,285.85,286.11,284.45,285.38,9056
2026-06-08 14:30:00+00:00,285.68,285.72,284.7,284.82,5416
2026-06-08 14:45:00+00:00,284.86,285.48,284.43,285.11,3785
2026-06-08 15:00:00+00:00,285.155,285.21,284.44,284.8,6612
2026-06-08 15:15:00+00:00,284.905,285.025,283.33,283.33,5715
2026-06-08 15:30:00+00:00,283.0,283.31,282.06,282.09,29088
2026-06-08 15:45:00+00:00,282.6,282.77,281.55,281.67,6405
2026-06-08 16:00:00+00:00,281.725,281.84,281.47,281.59,7176
2026-06-08 16:15:00+00:00,281.92,282.09,281.525,281.69,6741
2026-06-08 16:30:00+00:00,281.84,281.99,280.98,281.92,4212
2026-06-08 16:45:00+00:00,282.095,282.315,281.765,281.82,7152
2026-06-08 17:00:00+00:00,281.835,281.835,280.425,280.535,8677
2026-06-08 17:15:00+00:00,280.5,280.51,279.91,280.42,2222
2026-06-08 17:30:00+00:00,280.57,280.73,280.05,280.64,4363
2026-06-08 17:45:00+00:00,280.66,281.61,280.66,280.96,4990
2026-06-08 18:00:00+00:00,281.23,281.87,281.23,281.4,1649
2026-06-08 18:15:00+00:00,281.43,282.05,281.43,281.795,2916
2026-06-08 18:30:00+00:00,281.85,281.915,281.44,281.55,3305
2026-06-08 18:45:00+00:00,281.435,282.13,281.435,281.76,7930
2026-06-08 19:00:00+00:00,281.61,281.61,281.1,281.31,2096
2026-06-08 19:15:00+00:00,280.77,280.835,280.27,280.63,3958
2026-06-08 19:30:00+00:00,280.82,281.62,280.82,281.09,9595
2026-06-08 19:45:00+00:00,280.72,281.08,279.71,280.91,40339
2026-06-09 13:30:00+00:00,281.13,281.135,277.79,280.53,18649
2026-06-09 13:45:00+00:00,280.7,282.85,280.52,282.39,27318
2026-06-09 14:00:00+00:00,281.925,281.93,280.44,280.775,22932
2026-06-09 14:15:00+00:00,280.565,283.315,279.45,281.69,41351
2026-06-09 14:30:00+00:00,281.835,283.44,281.55,282.1,36003
2026-06-09 14:45:00+00:00,281.73,281.73,278.815,281.205,16835
2026-06-09 15:00:00+00:00,281.205,281.28,278.98,280.91,14689
2026-06-09 15:15:00+00:00,281.05,281.05,277.09,277.19,15033
2026-06-09 15:30:00+00:00,277.16,277.315,276.26,276.44,11697
2026-06-09 15:45:00+00:00,276.5,277.0,274.255,274.445,7638
2026-06-09 16:00:00+00:00,274.4,275.315,273.895,273.99,6676
2026-06-09 16:15:00+00:00,273.32,273.4,272.335,273.22,4528
2026-06-09 16:30:00+00:00,272.915,273.9,271.68,272.45,12212
2026-06-09 16:45:00+00:00,272.57,273.8,272.32,273.8,12698
2026-06-09 17:00:00+00:00,274.0,275.825,274.0,275.26,7617
2026-06-09 17:15:00+00:00,275.12,276.54,274.94,275.705,7759
2026-06-09 17:30:00+00:00,275.555,277.37,275.555,277.14,8637
2026-06-09 17:45:00+00:00,277.02,277.02,276.335,276.85,4747
2026-06-09 18:00:00+00:00,276.62,277.46,276.62,277.46,6905
2026-06-09 18:15:00+00:00,277.38,278.63,277.28,278.52,6958
2026-06-09 18:30:00+00:00,278.985,278.985,277.94,277.94,6347
2026-06-09 18:45:00+00:00,277.78,278.79,277.78,278.51,7411
2026-06-09 19:00:00+00:00,278.27,278.71,277.745,277.745,8321
2026-06-09 19:15:00+00:00,277.79,277.86,277.145,277.51,9681
2026-06-09 19:30:00+00:00,277.505,277.625,276.625,277.14,14202
2026-06-09 19:45:00+00:00,277.06,278.1,276.57,277.535,60852
2026-06-10 13:30:00+00:00,273.18,278.51,271.72,278.4,11845
