event_id,symbol,market,confirm_date,model,fold,raw_utility,predicted_class,p_win,original_retest_score,percentile_source,daily_rank
APOLLOHOSP.NS:32:94,APOLLOHOSP.NS,INDIA,2009-08-07,Model_A,1,-0.18214935158935674,1,0.0,0.0,training,2.0
ASAHIINDIA.NS:35:78,ASAHIINDIA.NS,INDIA,2009-08-07,Model_A,1,-0.0753063477093476,1,0.0,50.0,training,1.0
AJANTPHARM.NS:27:138,AJANTPHARM.NS,INDIA,2009-08-10,Model_A,1,-0.28138891684396994,1,0.0,0.0,training,3.0
BALAMINES.NS:9:20,BALAMINES.NS,INDIA,2009-08-10,Model_A,1,-0.1862988235491341,1,0.0,25.0,training,2.0
BANKBARODA.NS:36:188,BANKBARODA.NS,INDIA,2009-08-10,Model_A,1,0.6752612429115193,0,1.0,80.0,training,1.0
ACCELYA.NS:36:132,ACCELYA.NS,INDIA,2009-08-11,Model_A,1,-0.0009468378870299277,1,0.0,66.66666666666666,training,5.0
APOLLOTYRE.NS:35:162,APOLLOTYRE.NS,INDIA,2009-08-11,Model_A,1,0.4259300437372057,0,1.0,71.42857142857143,training,2.0
ARCHIES.NS:14:139,ARCHIES.NS,INDIA,2009-08-11,Model_A,1,0.5174344605844494,0,1.0,75.0,training,1.0
ARVIND.NS:6:124,ARVIND.NS,INDIA,2009-08-11,Model_A,1,0.3200773079964818,0,1.0,55.55555555555556,training,4.0
BAJAJ-AUTO.NS:32:112,BAJAJ-AUTO.NS,INDIA,2009-08-11,Model_A,1,0.3277044150885853,0,1.0,60.0,training,3.0
BATAINDIA.NS:27:141,BATAINDIA.NS,INDIA,2009-08-11,Model_A,1,-0.2932509137185331,1,0.0,0.0,oos,6.0
3IINFOLTD.NS:2:58,3IINFOLTD.NS,INDIA,2009-08-12,Model_A,1,-0.6255671653765027,1,0.0,0.0,oos,3.0
ABREL.NS:73:253,ABREL.NS,INDIA,2009-08-12,Model_A,1,-0.299063395755392,1,0.0,8.333333333333332,oos,2.0
ACCELYA.NS:9:131,ACCELYA.NS,INDIA,2009-08-12,Model_A,1,-0.0019901996295130925,1,0.0,53.84615384615385,oos,1.0
63MOONS.NS:3:52,63MOONS.NS,INDIA,2009-08-17,Model_A,1,0.05844357316177677,0,1.0,64.28571428571429,oos,1.0
ANDHRSUGAR.NS:26:103,ANDHRSUGAR.NS,INDIA,2009-08-25,Model_A,1,0.6053486378058772,0,1.0,93.33333333333333,oos,1.0
AJANTPHARM.NS:19:141,AJANTPHARM.NS,INDIA,2009-09-02,Model_A,1,-0.34186206914256884,1,0.0,6.25,oos,1.0
ALKALI.NS:1:4,ALKALI.NS,INDIA,2009-09-03,Model_A,1,-0.40229609577103365,1,0.0,5.88235294117647,oos,1.0
ALPA.NS:12:6,ALPA.NS,INDIA,2009-09-04,Model_A,1,-0.14867071674343357,1,0.0,44.44444444444444,oos,1.0
AMBICAAGAR.NS:21:65,AMBICAAGAR.NS,INDIA,2009-09-07,Model_A,1,0.06813983122986526,0,1.0,68.42105263157895,oos,1.0
ALPHAGEO.NS:17:21,ALPHAGEO.NS,INDIA,2009-09-08,Model_A,1,0.4795436042307001,0,1.0,85.0,oos,1.0
ADSL.NS:2:10,ADSL.NS,INDIA,2009-09-11,Model_A,1,-0.027141534726113654,1,0.0,47.61904761904761,oos,1.0
ASMS.NS:18:41,ASMS.NS,INDIA,2009-09-24,Model_A,1,0.2834155825363527,0,1.0,68.18181818181817,oos,1.0
ASHAPURMIN.NS:74:266,ASHAPURMIN.NS,INDIA,2009-09-25,Model_A,1,-0.36691064375798826,1,0.0,8.695652173913043,oos,1.0
ALLDIGI.NS:27:20,ALLDIGI.NS,INDIA,2009-10-01,Model_A,1,-0.05534922452944413,1,0.0,45.83333333333333,oos,2.0
APOLLOTYRE.NS:45:169,APOLLOTYRE.NS,INDIA,2009-10-01,Model_A,1,0.19690362473948708,0,1.0,68.0,oos,1.0
APTECHT.NS:51:152,APTECHT.NS,INDIA,2009-10-06,Model_A,1,-0.18926155486838478,1,0.0,26.923076923076923,oos,3.0
ASHOKLEY.NS:30:154,ASHOKLEY.NS,INDIA,2009-10-06,Model_A,1,-0.17314665592720652,1,0.0,37.03703703703704,oos,2.0
ASTRAMICRO.NS:21:36,ASTRAMICRO.NS,INDIA,2009-10-06,Model_A,1,0.12190962320727378,0,1.0,67.85714285714286,oos,1.0
BATAINDIA.NS:40:145,BATAINDIA.NS,INDIA,2009-10-06,Model_A,1,-0.5245504720189428,1,0.0,3.4482758620689653,oos,4.0
ACC.NS:30:100,ACC.NS,INDIA,2009-10-07,Model_A,1,0.4880824740820843,0,1.0,90.0,oos,1.0
ARCHIES.NS:1:140,ARCHIES.NS,INDIA,2009-10-07,Model_A,1,-0.30221357710561914,1,0.0,16.129032258064516,oos,5.0
ARCHIES.NS:16:143,ARCHIES.NS,INDIA,2009-10-07,Model_A,1,-0.42272017339473633,1,0.0,6.25,oos,6.0
BANARISUG.NS:48:104,BANARISUG.NS,INDIA,2009-10-07,Model_A,1,0.36707418158686533,0,1.0,81.81818181818183,oos,2.0
BASML.NS:11:33,BASML.NS,INDIA,2009-10-07,Model_A,1,0.3105045491872661,0,1.0,73.52941176470588,oos,3.0
BATAINDIA.NS:39:144,BATAINDIA.NS,INDIA,2009-10-07,Model_A,1,-0.0007267431527713669,1,0.0,57.14285714285714,oos,4.0
BALAJITELE.NS:9:129,BALAJITELE.NS,INDIA,2009-10-09,Model_A,1,-0.04922413127594028,1,0.0,47.22222222222222,oos,1.0
ADOR.NS:48:73,ADOR.NS,INDIA,2009-10-12,Model_A,1,-1.4289596101689848,1,0.0,0.0,oos,4.0
ARVIND.NS:41:128,ARVIND.NS,INDIA,2009-10-12,Model_A,1,0.22107153574180477,0,1.0,71.05263157894737,oos,1.0
ASTRAMICRO.NS:20:35,ASTRAMICRO.NS,INDIA,2009-10-12,Model_A,1,-0.46715963554319656,1,0.0,7.6923076923076925,oos,3.0
ATUL.NS:39:133,ATUL.NS,INDIA,2009-10-12,Model_A,1,-0.1860497205768312,1,0.0,35.0,oos,2.0
AKSHOPTFBR.NS:6:113,AKSHOPTFBR.NS,INDIA,2009-10-13,Model_A,1,-0.09320879691339234,1,0.0,43.90243902439025,oos,1.0
3IINFOLTD.NS:28:67,3IINFOLTD.NS,INDIA,2009-10-16,Model_A,1,0.27728363013059526,0,1.0,73.80952380952381,oos,1.0
BAJAJ-AUTO.NS:47:121,BAJAJ-AUTO.NS,INDIA,2009-10-20,Model_A,1,0.8049135119231341,0,1.0,100.0,oos,1.0
ARCHIES.NS:15:142,ARCHIES.NS,INDIA,2009-10-21,Model_A,1,-0.2276768140423837,1,0.0,27.27272727272727,oos,1.0
BALAMINES.NS:1:25,BALAMINES.NS,INDIA,2009-10-23,Model_A,1,0.23410778988746397,0,1.0,71.11111111111111,oos,1.0
BALAJITELE.NS:44:127,BALAJITELE.NS,INDIA,2009-10-26,Model_A,1,0.04803934707729547,0,1.0,58.69565217391305,oos,1.0
BAJAJELEC.NS:0:15,BAJAJELEC.NS,INDIA,2009-10-27,Model_A,1,-0.15131550886592912,1,0.0,38.297872340425535,oos,1.0
BALAMINES.NS:14:24,BALAMINES.NS,INDIA,2009-10-27,Model_A,1,-0.32924648667958767,1,0.0,16.666666666666664,oos,2.0
AARTIDRUGS.NS:17:57,AARTIDRUGS.NS,INDIA,2009-10-28,Model_A,1,-0.7278563363394851,1,0.0,2.0408163265306123,oos,5.0
AIAENG.NS:10:58,AIAENG.NS,INDIA,2009-10-28,Model_A,1,-0.09829078118908724,1,0.0,44.0,oos,2.0
AMBIKCO.NS:7:10,AMBIKCO.NS,INDIA,2009-10-28,Model_A,1,-0.918831473052734,1,0.0,1.9607843137254901,oos,6.0
AMBUJACEM.NS:46:127,AMBUJACEM.NS,INDIA,2009-10-28,Model_A,1,0.1983356272166786,0,1.0,71.15384615384616,oos,1.0
ATUL.NS:15:131,ATUL.NS,INDIA,2009-10-28,Model_A,1,-0.447132020322853,1,0.0,11.320754716981133,oos,4.0
BAJAJHLDNG.NS:3:97,BAJAJHLDNG.NS,INDIA,2009-10-28,Model_A,1,-0.14080624157079283,1,0.0,44.44444444444444,oos,3.0
3MINDIA.NS:46:91,3MINDIA.NS,INDIA,2009-10-29,Model_A,1,0.03349990773597973,0,1.0,61.81818181818181,oos,3.0
AMBIKCO.NS:13:6,AMBIKCO.NS,INDIA,2009-10-29,Model_A,1,0.013209718748357774,0,1.0,60.71428571428571,oos,4.0
BANSWRAS.NS:2:22,BANSWRAS.NS,INDIA,2009-10-29,Model_A,1,-0.5260181281256657,1,0.0,7.017543859649122,oos,5.0
BBOX.NS:4:111,BBOX.NS,INDIA,2009-10-29,Model_A,1,0.5501604349177946,0,1.0,94.82758620689656,oos,2.0
BBOX.NS:10:112,BBOX.NS,INDIA,2009-10-29,Model_A,1,0.6804058005119908,0,1.0,98.30508474576271,oos,1.0
AARTIDRUGS.NS:23:58,AARTIDRUGS.NS,INDIA,2009-10-30,Model_A,1,-0.8013821938129506,1,0.0,3.3333333333333335,oos,6.0
ALMONDZ.NS:0:7,ALMONDZ.NS,INDIA,2009-10-30,Model_A,1,-0.1796022488649203,1,0.0,37.704918032786885,oos,3.0
ATLASCYCLE.NS:18:173,ATLASCYCLE.NS,INDIA,2009-10-30,Model_A,1,0.3042476092578428,0,1.0,79.03225806451613,oos,1.0
BAJAJ-AUTO.NS:46:119,BAJAJ-AUTO.NS,INDIA,2009-10-30,Model_A,1,-0.5166946888442315,1,0.0,11.11111111111111,oos,5.0
BEL.NS:31:83,BEL.NS,INDIA,2009-10-30,Model_A,1,-0.2727814760515901,1,0.0,29.6875,oos,4.0
BEML.NS:33:91,BEML.NS,INDIA,2009-10-30,Model_A,1,0.20274496994583038,0,1.0,72.3076923076923,oos,2.0
BAJAJHIND.NS:26:109,BAJAJHIND.NS,INDIA,2009-11-03,Model_A,1,-0.10548235950710215,1,0.0,45.45454545454545,oos,2.0
BASF.NS:33:165,BASF.NS,INDIA,2009-11-03,Model_A,1,0.30162886227772234,0,1.0,79.1044776119403,oos,1.0
AJMERA.NS:22:29,AJMERA.NS,INDIA,2009-11-04,Model_A,1,0.250067308272853,0,1.0,75.0,oos,3.0
AKSHOPTFBR.NS:10:112,AKSHOPTFBR.NS,INDIA,2009-11-04,Model_A,1,-0.7564170664084807,1,0.0,4.3478260869565215,oos,6.0
ANSALAPI.NS:22:50,ANSALAPI.NS,INDIA,2009-11-04,Model_A,1,-0.3781096533926074,1,0.0,18.571428571428573,oos,4.0
ANTELOPUS.NS:10:41,ANTELOPUS.NS,INDIA,2009-11-04,Model_A,1,-2.1868603217089273,1,0.0,0.0,oos,8.0
ATLASCYCLE.NS:23:169,ATLASCYCLE.NS,INDIA,2009-11-04,Model_A,1,-0.8246389420457891,1,0.0,4.166666666666666,oos,7.0
BBOX.NS:3:109,BBOX.NS,INDIA,2009-11-04,Model_A,1,0.4806080092768725,0,1.0,90.41095890410958,oos,2.0
BBOX.NS:0:110,BBOX.NS,INDIA,2009-11-04,Model_A,1,0.5610194974259997,0,1.0,94.5945945945946,oos,1.0
BBTC.NS:33:130,BBTC.NS,INDIA,2009-11-04,Model_A,1,-0.4047315796142473,1,0.0,18.666666666666668,oos,5.0
AMJLAND.NS:28:175,AMJLAND.NS,INDIA,2009-11-05,Model_A,1,-0.5382724443166437,1,0.0,10.526315789473683,oos,1.0
ARIES.NS:5:10,ARIES.NS,INDIA,2009-11-05,Model_A,1,-1.421546051756777,1,0.0,2.5974025974025974,oos,4.0
ASAHIINDIA.NS:34:79,ASAHIINDIA.NS,INDIA,2009-11-05,Model_A,1,-0.7325860690475713,1,0.0,8.974358974358974,oos,2.0
ASHAPURMIN.NS:71:264,ASHAPURMIN.NS,INDIA,2009-11-05,Model_A,1,-0.8131073783842215,1,0.0,6.329113924050633,oos,3.0
BALAMINES.NS:7:23,BALAMINES.NS,INDIA,2009-11-06,Model_A,1,-0.3746845765670145,1,0.0,26.25,oos,1.0
BALAMINES.NS:4:22,BALAMINES.NS,INDIA,2009-11-09,Model_A,1,-1.386134453898673,1,0.0,3.7037037037037033,oos,1.0
APOLLOTYRE.NS:42:176,APOLLOTYRE.NS,INDIA,2009-11-20,Model_A,1,0.04836873330107353,0,1.0,65.85365853658537,oos,1.0
APOLLOTYRE.NS:46:178,APOLLOTYRE.NS,INDIA,2009-11-20,Model_A,1,-0.02312728099558,1,0.0,57.831325301204814,oos,2.0
BAJAJHIND.NS:45:114,BAJAJHIND.NS,INDIA,2009-11-23,Model_A,1,0.05507985766125203,0,1.0,66.66666666666666,oos,1.0
ALEMBICLTD.NS:42:101,ALEMBICLTD.NS,INDIA,2009-11-25,Model_A,1,-0.18776103406280534,1,0.0,38.82352941176471,oos,1.0
ACCELYA.NS:16:143,ACCELYA.NS,INDIA,2009-11-30,Model_A,1,-0.12222899805672105,1,0.0,48.837209302325576,oos,3.0
ACCELYA.NS:32:144,ACCELYA.NS,INDIA,2009-11-30,Model_A,1,-0.5063491067294001,1,0.0,18.39080459770115,oos,5.0
ANANTRAJ.NS:15:29,ANANTRAJ.NS,INDIA,2009-11-30,Model_A,1,0.486056224001611,0,1.0,90.9090909090909,oos,1.0
AQYLON.NS:38:99,AQYLON.NS,INDIA,2009-11-30,Model_A,1,-0.15048902406980236,1,0.0,46.06741573033708,oos,4.0
BERGEPAINT.NS:22:76,BERGEPAINT.NS,INDIA,2009-11-30,Model_A,1,0.02736886477448429,0,1.0,63.33333333333333,oos,2.0
APOLLOTYRE.NS:43:177,APOLLOTYRE.NS,INDIA,2009-12-02,Model_A,1,-0.7638758529414584,1,0.0,8.791208791208792,oos,1.0
AIAENG.NS:15:61,AIAENG.NS,INDIA,2009-12-14,Model_A,1,0.31372662468173385,0,1.0,83.69565217391305,oos,1.0
AKSHOPTFBR.NS:10:116,AKSHOPTFBR.NS,INDIA,2009-12-16,Model_A,1,-0.3202579418053345,1,0.0,30.107526881720432,oos,2.0
AVTNPL.NS:13:21,AVTNPL.NS,INDIA,2009-12-16,Model_A,1,-0.2305402073113253,1,0.0,36.17021276595745,oos,1.0
BALAMINES.NS:14:29,BALAMINES.NS,INDIA,2009-12-16,Model_A,1,-0.6829339574672211,1,0.0,12.631578947368421,oos,3.0
ARIES.NS:12:19,ARIES.NS,INDIA,2009-12-18,Model_A,1,-1.189232039459108,1,0.0,4.166666666666666,oos,1.0
ARIES.NS:15:18,ARIES.NS,INDIA,2009-12-21,Model_A,1,-0.28153900804470366,1,0.0,35.051546391752574,oos,1.0
APTECHT.NS:35:155,APTECHT.NS,INDIA,2009-12-22,Model_A,1,-0.5866808192898259,1,0.0,15.306122448979592,oos,2.0
BALRAMCHIN.NS:38:118,BALRAMCHIN.NS,INDIA,2009-12-22,Model_A,1,-0.4282989415463068,1,0.0,23.232323232323232,oos,1.0
3PLAND.NS:7:2,3PLAND.NS,INDIA,2009-12-24,Model_A,1,-0.02279829503129166,1,0.0,61.0,oos,1.0
AJANTPHARM.NS:34:150,AJANTPHARM.NS,INDIA,2010-01-06,Model_A,1,-0.06037821947830088,1,0.0,56.43564356435643,oos,1.0
BAJAJ-AUTO.NS:37:126,BAJAJ-AUTO.NS,INDIA,2010-01-11,Model_A,1,-0.0023995870511582737,1,0.0,61.76470588235294,oos,1.0
AEGISLOG.NS:32:102,AEGISLOG.NS,INDIA,2010-01-21,Model_A,1,0.1353300333907307,0,1.0,73.7864077669903,oos,1.0
ARVIND.NS:7:131,ARVIND.NS,INDIA,2010-01-21,Model_A,1,-0.17077779565364504,1,0.0,46.15384615384615,oos,2.0
ACCELYA.NS:18:149,ACCELYA.NS,INDIA,2010-01-22,Model_A,1,-0.5168447046168679,1,0.0,18.095238095238095,oos,3.0
ALLDIGI.NS:27:22,ALLDIGI.NS,INDIA,2010-01-22,Model_A,1,0.28696252144026524,0,1.0,82.0754716981132,oos,1.0
ANDHRAPAP.NS:61:200,ANDHRAPAP.NS,INDIA,2010-01-22,Model_A,1,-0.2649504730964943,1,0.0,37.38317757009346,oos,2.0
ACE.NS:21:25,ACE.NS,INDIA,2010-01-25,Model_A,1,0.4210211726670394,0,1.0,88.88888888888889,oos,4.0
ANDHRAPAP.NS:45:196,ANDHRAPAP.NS,INDIA,2010-01-25,Model_A,1,-0.6822168227203119,1,0.0,12.844036697247708,oos,14.0
ANDHRSUGAR.NS:27:115,ANDHRSUGAR.NS,INDIA,2010-01-25,Model_A,1,-0.28251749092974526,1,0.0,34.54545454545455,oos,13.0
ARIHANT.NS:13:13,ARIHANT.NS,INDIA,2010-01-25,Model_A,1,0.21136216883564002,0,1.0,76.57657657657657,oos,7.0
ASHOKLEY.NS:34:160,ASHOKLEY.NS,INDIA,2010-01-25,Model_A,1,0.32271355127287993,0,1.0,86.60714285714286,oos,5.0
ATLASCYCLE.NS:38:184,ATLASCYCLE.NS,INDIA,2010-01-25,Model_A,1,-0.10885746406408858,1,0.0,51.32743362831859,oos,10.0
AURIONPRO.NS:9:43,AURIONPRO.NS,INDIA,2010-01-25,Model_A,1,0.605365303805825,0,1.0,97.36842105263158,oos,3.0
AXISCADES.NS:39:148,AXISCADES.NS,INDIA,2010-01-25,Model_A,1,0.774680660109336,0,1.0,99.1304347826087,oos,1.0
AXISCADES.NS:40:149,AXISCADES.NS,INDIA,2010-01-25,Model_A,1,0.25280580643478234,0,1.0,77.58620689655173,oos,6.0
BAGFILMS.NS:33:82,BAGFILMS.NS,INDIA,2010-01-25,Model_A,1,-0.20565065499025226,1,0.0,38.46153846153847,oos,11.0
BAJAJHLDNG.NS:10:101,BAJAJHLDNG.NS,INDIA,2010-01-25,Model_A,1,0.7096523423118183,0,1.0,98.30508474576271,oos,2.0
BBL.NS:17:14,BBL.NS,INDIA,2010-01-25,Model_A,1,0.18023736680398977,0,1.0,70.58823529411765,oos,8.0
BBOX.NS:11:120,BBOX.NS,INDIA,2010-01-25,Model_A,1,-0.24136798110387253,1,0.0,35.833333333333336,oos,12.0
BEL.NS:39:89,BEL.NS,INDIA,2010-01-25,Model_A,1,0.16293503469507364,0,1.0,70.24793388429752,oos,9.0
ACCELYA.NS:21:150,ACCELYA.NS,INDIA,2010-01-27,Model_A,1,0.7861653816395661,0,1.0,99.18032786885246,oos,1.0
ABB.NS:57:48,ABB.NS,INDIA,2010-01-28,Model_A,1,0.8645454655338657,0,1.0,100.0,oos,1.0
ANDHRAPAP.NS:60:195,ANDHRAPAP.NS,INDIA,2010-01-28,Model_A,1,-0.29319920649658476,1,0.0,30.64516129032258,oos,3.0
ANIKINDS.NS:11:14,ANIKINDS.NS,INDIA,2010-01-28,Model_A,1,-0.10534020416522721,1,0.0,50.4,oos,2.0
AMJLAND.NS:30:193,AMJLAND.NS,INDIA,2010-01-29,Model_A,1,0.327961888780646,0,1.0,84.92063492063492,oos,1.0
AMRUTANJAN.NS:0:1,AMRUTANJAN.NS,INDIA,2010-01-29,Model_A,1,-0.04559958561877091,1,0.0,55.118110236220474,oos,4.0
AVTNPL.NS:12:22,AVTNPL.NS,INDIA,2010-01-29,Model_A,1,0.2129373257810769,0,1.0,73.4375,oos,3.0
BALAMINES.NS:15:35,BALAMINES.NS,INDIA,2010-01-29,Model_A,1,0.2612182060032405,0,1.0,76.74418604651163,oos,2.0
BBTC.NS:36:136,BBTC.NS,INDIA,2010-01-29,Model_A,1,-0.2829457724856487,1,0.0,30.0,oos,5.0
BEML.NS:35:103,BEML.NS,INDIA,2010-01-29,Model_A,1,-0.7648780881933274,1,0.0,6.870229007633588,oos,6.0
3IINFOLTD.NS:27:72,3IINFOLTD.NS,INDIA,2010-02-01,Model_A,1,-0.12362775872793381,1,0.0,46.96969696969697,oos,2.0
AGI.NS:37:69,AGI.NS,INDIA,2010-02-01,Model_A,1,-0.5421943382968404,1,0.0,13.533834586466165,oos,4.0
ALEMBICLTD.NS:43:104,ALEMBICLTD.NS,INDIA,2010-02-01,Model_A,1,-0.8692943351700084,1,0.0,4.477611940298507,oos,5.0
ARCHIDPLY.NS:6:4,ARCHIDPLY.NS,INDIA,2010-02-01,Model_A,1,-0.0644787038256252,1,0.0,53.333333333333336,oos,1.0
BASF.NS:40:167,BASF.NS,INDIA,2010-02-01,Model_A,1,-0.2743574775490992,1,0.0,33.82352941176471,oos,3.0
ATUL.NS:23:141,ATUL.NS,INDIA,2010-02-03,Model_A,1,-0.8734944389854218,1,0.0,4.37956204379562,oos,1.0
ADVANIHOTR.NS:8:10,ADVANIHOTR.NS,INDIA,2010-02-04,Model_A,1,-0.47931200472020885,1,0.0,19.565217391304348,oos,3.0
ARCHIDPLY.NS:7:5,ARCHIDPLY.NS,INDIA,2010-02-04,Model_A,1,-0.30251569987006255,1,0.0,28.776978417266186,oos,2.0
BEPL.NS:17:39,BEPL.NS,INDIA,2010-02-04,Model_A,1,0.22586811767453424,0,1.0,75.71428571428571,oos,1.0
ACC.NS:33:103,ACC.NS,INDIA,2010-02-05,Model_A,1,-0.5905331867286601,1,0.0,13.47517730496454,oos,2.0
AGI.NS:40:68,AGI.NS,INDIA,2010-02-05,Model_A,1,0.2865928201261204,0,1.0,80.28169014084507,oos,1.0
63MOONS.NS:5:64,63MOONS.NS,INDIA,2010-02-08,Model_A,1,-0.24649790980965972,1,0.0,37.06293706293706,oos,1.0
ATLASCYCLE.NS:33:181,ATLASCYCLE.NS,INDIA,2010-02-08,Model_A,1,-1.1515462450447322,1,0.0,3.4722222222222223,oos,2.0
BANKBARODA.NS:44:194,BANKBARODA.NS,INDIA,2010-02-11,Model_A,1,0.02517084923731659,0,1.0,63.44827586206897,oos,1.0
ASHAPURMIN.NS:73:269,ASHAPURMIN.NS,INDIA,2010-02-26,Model_A,1,0.18413265882442548,0,1.0,71.23287671232876,oos,1.0
AMBIKCO.NS:0:19,AMBIKCO.NS,INDIA,2010-03-15,Model_A,1,-0.0646685472780934,1,0.0,53.74149659863946,oos,2.0
BAJAJ-AUTO.NS:50:131,BAJAJ-AUTO.NS,INDIA,2010-03-15,Model_A,1,0.24981283937551743,0,1.0,77.02702702702703,oos,1.0
ATUL.NS:23:145,ATUL.NS,INDIA,2010-03-16,Model_A,1,-0.2146595531753581,1,0.0,38.92617449664429,oos,2.0
BALKRISIND.NS:4:40,BALKRISIND.NS,INDIA,2010-03-16,Model_A,1,-0.0837506357210426,1,0.0,52.666666666666664,oos,1.0
AUTOIND.NS:17:32,AUTOIND.NS,INDIA,2010-03-17,Model_A,1,0.38365034986445296,0,1.0,88.0794701986755,oos,1.0
AARTIDRUGS.NS:6:68,AARTIDRUGS.NS,INDIA,2010-03-19,Model_A,1,-0.5017745525791785,1,0.0,19.078947368421055,oos,2.0
ALICON.NS:24:13,ALICON.NS,INDIA,2010-03-19,Model_A,1,0.7199441673270026,0,1.0,97.38562091503267,oos,1.0
ABB.NS:55:54,ABB.NS,INDIA,2010-03-23,Model_A,1,0.19437678120157978,0,1.0,70.77922077922078,oos,1.0
ACC.NS:48:112,ACC.NS,INDIA,2010-03-26,Model_A,1,0.5741358881647814,0,1.0,93.54838709677419,oos,1.0
ASIANTILES.NS:18:8,ASIANTILES.NS,INDIA,2010-03-26,Model_A,1,0.3594340129161781,0,1.0,85.8974358974359,oos,2.0
BATAINDIA.NS:33:156,BATAINDIA.NS,INDIA,2010-03-30,Model_A,1,-0.4130857143581072,1,0.0,22.29299363057325,oos,1.0
AUSOMENT.NS:41:77,AUSOMENT.NS,INDIA,2010-03-31,Model_A,1,0.6901816561612292,0,1.0,96.20253164556962,oos,1.0
BBTC.NS:40:139,BBTC.NS,INDIA,2010-03-31,Model_A,1,0.21617559113353269,0,1.0,72.95597484276729,oos,2.0
BBTC.NS:58:143,BBTC.NS,INDIA,2010-04-01,Model_A,1,0.04237218917163717,0,1.0,62.5,oos,1.0
ALEMBICLTD.NS:44:110,ALEMBICLTD.NS,INDIA,2010-04-19,Model_A,1,-0.3486812810836137,1,0.0,25.465838509316768,oos,2.0
ASIANHOTNR.NS:51:105,ASIANHOTNR.NS,INDIA,2010-04-19,Model_A,1,-1.3748502998074557,1,0.0,2.4691358024691357,oos,4.0
BAGFILMS.NS:29:88,BAGFILMS.NS,INDIA,2010-04-19,Model_A,1,0.8861806017218813,0,1.0,100.0,oos,1.0
BEML.NS:39:112,BEML.NS,INDIA,2010-04-19,Model_A,1,-0.6854260934955033,1,0.0,10.975609756097562,oos,3.0
ACC.NS:39:111,ACC.NS,INDIA,2010-04-20,Model_A,1,0.2206852480277737,0,1.0,73.33333333333333,oos,1.0
AKSHOPTFBR.NS:45:131,AKSHOPTFBR.NS,INDIA,2010-04-20,Model_A,1,-0.17425312352801953,1,0.0,42.77108433734939,oos,2.0
BALMLAWRIE.NS:27:88,BALMLAWRIE.NS,INDIA,2010-04-20,Model_A,1,-0.25175135000389737,1,0.0,35.32934131736527,oos,3.0
AKSHOPTFBR.NS:6:128,AKSHOPTFBR.NS,INDIA,2010-04-27,Model_A,1,-0.10686637343724292,1,0.0,48.80952380952381,oos,1.0
ARCHIDPLY.NS:9:10,ARCHIDPLY.NS,INDIA,2010-04-28,Model_A,1,-0.5685984576101387,1,0.0,14.201183431952662,oos,1.0
AJMERA.NS:19:37,AJMERA.NS,INDIA,2010-04-29,Model_A,1,-0.20336448470323454,1,0.0,39.411764705882355,oos,4.0
ALKYLAMINE.NS:15:27,ALKYLAMINE.NS,INDIA,2010-04-29,Model_A,1,0.0010976206301862024,0,1.0,60.81871345029239,oos,3.0
AMJLAND.NS:37:199,AMJLAND.NS,INDIA,2010-04-29,Model_A,1,0.48993968319735154,0,1.0,90.69767441860465,oos,1.0
ARCHIDPLY.NS:6:8,ARCHIDPLY.NS,INDIA,2010-04-29,Model_A,1,-0.21484572034488078,1,0.0,37.57225433526011,oos,5.0
ASTRAZEN.NS:44:100,ASTRAZEN.NS,INDIA,2010-04-29,Model_A,1,0.0621077080452788,0,1.0,66.0919540229885,oos,2.0
BALAJITELE.NS:40:133,BALAJITELE.NS,INDIA,2010-04-29,Model_A,1,-0.43606081093697413,1,0.0,20.57142857142857,oos,6.0
ACC.NS:40:108,ACC.NS,INDIA,2010-05-05,Model_A,1,-0.16119422094080543,1,0.0,44.88636363636363,oos,3.0
AEGISLOG.NS:37:110,AEGISLOG.NS,INDIA,2010-05-05,Model_A,1,-0.1235581266525185,1,0.0,48.0225988700565,oos,2.0
AGI.NS:37:73,AGI.NS,INDIA,2010-05-05,Model_A,1,0.3053958568032255,0,1.0,82.02247191011236,oos,1.0
63MOONS.NS:3:69,63MOONS.NS,INDIA,2010-05-06,Model_A,1,0.20638286129100047,0,1.0,72.06703910614524,oos,2.0
AEGISLOG.NS:34:112,AEGISLOG.NS,INDIA,2010-05-06,Model_A,1,-0.5544812436557621,1,0.0,13.88888888888889,oos,6.0
APOLLOHOSP.NS:39:103,APOLLOHOSP.NS,INDIA,2010-05-06,Model_A,1,-0.10612604705159775,1,0.0,49.72375690607735,oos,3.0
ASAHIINDIA.NS:14:90,ASAHIINDIA.NS,INDIA,2010-05-06,Model_A,1,-0.38914190996123466,1,0.0,23.626373626373624,oos,5.0
BALAJITELE.NS:48:136,BALAJITELE.NS,INDIA,2010-05-06,Model_A,1,-0.33358973081107524,1,0.0,26.775956284153008,oos,4.0
BANKINDIA.NS:40:152,BANKINDIA.NS,INDIA,2010-05-06,Model_A,1,0.7242320373063539,0,1.0,97.28260869565217,oos,1.0
AMBUJACEM.NS:34:142,AMBUJACEM.NS,INDIA,2010-05-07,Model_A,1,0.07683470513285798,0,1.0,67.02702702702703,oos,1.0
63MOONS.NS:4:70,63MOONS.NS,INDIA,2010-05-10,Model_A,1,-0.5875684258650096,1,0.0,12.365591397849462,oos,1.0
