date,next_date,symbol,entry_price,exit_price,shares,pnl,sort_val
2024-10-30,2024-10-31,MANKIND.NS,2627.8,2667.35,9,355.95,61.1111
2024-10-31,2024-11-01,ANANDRATHI.NS,1031.49,1038.53,25,175.94,71.4286
2024-10-31,2024-11-01,TEJASNET.NS,1341.85,1369.6,19,527.25,64.5161
2024-10-31,2024-11-01,CLEAN.NS,1526.6,1533.25,16,106.4,63.4146
2024-10-31,2024-11-01,GVT&D.NS,1785.9,1803.3,14,243.6,61.1111
2024-10-31,2024-11-01,ADANIENSOL.NS,976.2,978.75,26,66.3,60.9091
2024-11-01,2024-11-04,KPITTECH.NS,1424.25,1403.6,18,-371.7,64.3836
2024-11-01,2024-11-04,GRAVITA.NS,2249.6,2125.25,11,-1367.85,59.0
2024-11-01,2024-11-04,DEVYANI.NS,170.97,168.14,153,-432.99,58.9744
2024-11-01,2024-11-04,CRAFTSMAN.NS,5203.0,4997.6,5,-1027.0,57.4468
2024-11-01,2024-11-04,LATENTVIEW.NS,461.7,455.1,56,-369.6,57.1429
2024-11-04,2024-11-05,NAUKRI.NS,1544.55,1528.18,16,-261.92,55.1724
2024-11-04,2024-11-05,SUNDARMFIN.NS,4972.05,4919.85,5,-261.0,55.0562
2024-11-04,2024-11-05,POLICYBZR.NS,1714.5,1641.95,14,-1015.7,53.125
2024-11-04,2024-11-05,NEULANDLAB.NS,14728.8,15858.2,1,1129.4,45.8333
2024-11-04,2024-11-05,BAJAJHLDNG.NS,10658.25,10600.35,2,-115.8,43.6
2024-11-05,2024-11-06,INDGN.NS,662.7,685.7,38,874.0,70.0
2024-11-05,2024-11-06,HDFCBANK.NS,878.92,877.62,28,-36.4,64.4628
2024-11-05,2024-11-06,POLYCAB.NS,6632.55,6883.95,3,754.2,60.274
2024-11-05,2024-11-06,GLENMARK.NS,1725.15,1768.95,14,613.2,57.6923
2024-11-05,2024-11-06,TATASTEEL.NS,152.29,153.62,166,220.78,57.2581
2024-11-06,2024-11-07,KAYNES.NS,5872.95,5781.6,4,-365.4,70.3704
2024-11-06,2024-11-07,RELIANCE.NS,1325.35,1305.65,19,-374.3,62.6016
2024-11-06,2024-11-07,MAPMYINDIA.NS,1991.25,2070.0,12,945.0,62.5
2024-11-06,2024-11-07,KALYANKJIL.NS,700.0,706.05,36,217.8,60.4167
2024-11-06,2024-11-07,SUPREMEIND.NS,4683.95,4676.75,5,-36.0,59.7938
2024-11-07,2024-11-08,TBOTEK.NS,1680.15,1704.15,15,360.0,57.1429
2024-11-07,2024-11-08,APOLLOTYRE.NS,497.5,491.05,52,-335.4,55.102
2024-11-07,2024-11-08,KEC.NS,1050.7,1020.65,24,-721.2,54.4643
2024-11-07,2024-11-08,SARDAEN.NS,468.8,462.4,55,-352.0,53.0612
2024-11-07,2024-11-08,POLICYBZR.NS,1739.0,1678.7,14,-844.2,51.5152
2024-11-08,2024-11-11,BRITANNIA.NS,5747.15,5434.65,4,-1250.0,45.4545
2024-11-11,2024-11-12,POWERGRID.NS,329.8,322.7,76,-539.6,50.0
2024-11-11,2024-11-12,UNITDSPR.NS,1475.85,1446.8,17,-493.85,49.5495
2024-11-11,2024-11-12,SCI.NS,227.32,222.6,111,-523.92,48.1132
2024-11-11,2024-11-12,THERMAX.NS,5214.95,5111.7,4,-413.0,45.8333
2024-11-12,2024-11-13,LODHA.NS,1240.95,1202.1,20,-777.0,73.0769
2024-11-12,2024-11-13,GVT&D.NS,1866.0,1777.4,13,-1151.8,60.4396
2024-11-12,2024-11-13,RAMCOCEM.NS,910.0,883.9,27,-704.7,52.6316
2024-11-12,2024-11-13,UNOMINDA.NS,1002.6,964.3,24,-919.2,51.8519
2024-11-12,2024-11-13,SCHAEFFLER.NS,3556.7,3397.4,6,-955.8,48.3871
2024-11-14,2024-11-18,MEDANTA.NS,1071.95,1080.9,22,196.9,71.4286
2024-11-14,2024-11-18,RAINBOW.NS,1649.75,1596.05,14,-751.8,57.5758
2024-11-14,2024-11-18,JIOFIN.NS,318.35,318.8,75,33.75,56.25
2024-11-14,2024-11-18,DEEPAKNTR.NS,2638.5,2569.3,9,-622.8,55.0
2024-11-14,2024-11-18,ZYDUSWELL.NS,392.12,383.62,61,-518.5,51.1111
2024-11-18,2024-11-19,ANANDRATHI.NS,996.29,1007.65,23,261.34,72.4138
2024-11-18,2024-11-19,SUZLON.NS,59.26,62.22,399,1181.04,58.0952
2024-11-18,2024-11-19,HEROMOTOCO.NS,4733.0,4775.8,4,171.2,54.1284
2024-11-18,2024-11-19,BRIGADE.NS,851.25,861.94,27,288.56,52.0
2024-11-18,2024-11-19,GODREJIND.NS,1023.8,1027.5,23,85.1,51.9608
2024-11-19,2024-11-21,JYOTICNC.NS,1167.9,1213.1,20,904.0,71.4286
2024-11-19,2024-11-21,KAYNES.NS,5775.85,5810.15,4,137.2,71.4286
2024-11-19,2024-11-21,HDFCBANK.NS,871.12,870.6,27,-14.18,63.9344
2024-11-19,2024-11-21,KALYANKJIL.NS,701.35,711.75,34,353.6,61.2245
2024-11-19,2024-11-21,EIDPARRY.NS,822.25,825.65,29,98.6,57.2816
2024-11-21,2024-11-22,DOMS.NS,2840.6,2896.2,8,444.8,61.5385
2024-11-21,2024-11-22,NLCINDIA.NS,253.0,261.35,96,801.6,56.3107
2024-11-21,2024-11-22,ULTRACEMCO.NS,10954.85,11375.3,2,840.9,54.2373
2024-11-21,2024-11-22,KOTAKBANK.NS,347.42,352.29,70,340.9,53.0435
2024-11-21,2024-11-22,DALBHARAT.NS,1771.6,1808.25,13,476.45,52.8571
2024-11-22,2024-11-25,CHOICEIN.NS,537.8,520.7,46,-786.6,67.7419
2024-11-22,2024-11-25,RELIANCE.NS,1265.4,1287.0,19,410.4,62.9032
2024-11-22,2024-11-25,POLYCAB.NS,6620.5,6766.15,3,436.95,60.8108
2024-11-22,2024-11-25,DEVYANI.NS,167.83,168.52,148,102.12,60.0
2024-11-22,2024-11-25,MPHASIS.NS,2883.55,2982.4,8,790.8,60.0
2024-11-25,2024-11-26,KPITTECH.NS,1366.2,1391.35,18,452.7,64.8649
2024-11-25,2024-11-26,IEX.NS,166.46,166.13,150,-49.5,63.75
2024-11-25,2024-11-26,INDGN.NS,667.1,666.5,37,-22.2,63.6364
2024-11-25,2024-11-26,CYIENT.NS,1846.6,1868.7,13,287.3,62.6263
2024-11-25,2024-11-26,CREDITACC.NS,929.45,973.15,27,1179.9,61.3333
2024-11-26,2024-11-27,ANGELONE.NS,290.92,291.11,87,16.09,66.6667
2024-11-26,2024-11-27,SHYAMMETL.NS,838.1,844.7,30,198.0,65.9091
2024-11-26,2024-11-27,TEJASNET.NS,1332.7,1345.25,19,238.45,64.8936
2024-11-26,2024-11-27,MAPMYINDIA.NS,1738.4,1747.6,14,128.8,63.6364
2024-11-26,2024-11-27,AARTIIND.NS,451.35,452.75,56,78.4,56.7164
2024-11-27,2024-11-28,IREDA.NS,197.19,208.41,129,1447.38,66.6667
2024-11-27,2024-11-28,AFFLE.NS,1605.0,1600.1,15,-73.5,63.5135
2024-11-27,2024-11-28,FSL.NS,361.95,360.85,70,-77.0,61.6071
2024-11-27,2024-11-28,ADANIENT.NS,2397.8,2437.1,10,393.0,60.1942
2024-11-27,2024-11-28,SYRMA.NS,564.0,580.4,45,738.0,60.0
2024-11-28,2024-11-29,ADANIENSOL.NS,726.85,840.5,35,3977.75,61.2613
2024-11-28,2024-11-29,CEMPRO.NS,510.5,522.6,51,617.1,60.4167
2024-11-28,2024-11-29,POONAWALLA.NS,372.7,354.45,70,-1277.5,59.0476
2024-11-28,2024-11-29,SIGNATURE.NS,1332.4,1347.35,19,284.05,58.3333
2024-11-28,2024-11-29,JSL.NS,696.0,683.2,37,-473.6,56.8807
2024-11-29,2024-12-02,JINDALSTEL.NS,906.45,918.55,29,350.9,58.4746
2024-11-29,2024-12-02,AUROPHARMA.NS,1262.6,1254.75,21,-164.85,56.3307
2024-11-29,2024-12-02,PATANJALI.NS,603.43,621.05,44,775.13,56.0748
2024-11-29,2024-12-02,JUBLPHARMA.NS,1234.25,1202.25,21,-672.0,55.1402
2024-11-29,2024-12-02,ALKEM.NS,5642.45,5692.75,4,201.2,53.7634
2024-12-02,2024-12-03,FLUOROCHEM.NS,4054.4,4054.1,6,-1.8,61.4035
2024-12-02,2024-12-03,GLENMARK.NS,1547.55,1559.4,17,201.45,58.0952
2024-12-02,2024-12-03,NATCOPHARM.NS,1415.1,1429.65,18,261.9,57.4074
2024-12-02,2024-12-03,GPIL.NS,192.55,197.95,139,750.6,56.1404
2024-12-02,2024-12-03,IGL.NS,171.77,180.62,156,1380.6,55.1724
2024-12-03,2024-12-04,MEDANTA.NS,1138.6,1162.45,24,572.4,72.7273
2024-12-03,2024-12-04,KPITTECH.NS,1430.7,1457.15,19,502.55,65.3333
2024-12-03,2024-12-04,DMART.NS,3829.85,3850.1,7,141.75,63.0435
2024-12-03,2024-12-04,GVT&D.NS,1850.95,1875.6,14,345.1,60.8696
2024-12-03,2024-12-04,RAINBOW.NS,1650.45,1677.25,16,428.8,60.0
2024-12-04,2024-12-05,TCS.NS,4354.4,4464.05,6,657.9,58.9286
2024-12-04,2024-12-05,NUVAMA.NS,1348.39,1369.22,20,416.6,58.8235
2024-12-04,2024-12-05,SUZLON.NS,67.72,68.26,409,220.86,58.4906
2024-12-04,2024-12-05,NH.NS,1316.5,1310.6,21,-123.9,52.5773
2024-12-04,2024-12-05,UNOMINDA.NS,1090.4,1094.1,25,92.5,52.2936
2024-12-05,2024-12-06,CREDITACC.NS,938.0,933.3,29,-136.3,60.5263
2024-12-05,2024-12-06,AUBANK.NS,597.75,587.4,46,-476.1,53.8462
2024-12-05,2024-12-06,INFY.NS,1934.85,1922.4,14,-174.3,52.5862
2024-12-05,2024-12-06,M&M.NS,3071.6,3073.0,9,12.6,52.2523
2024-12-05,2024-12-06,KPIL.NS,1249.15,1271.25,22,486.2,50.9615
2024-12-06,2024-12-09,MAPMYINDIA.NS,1644.05,1908.45,16,4230.4,64.7059
2024-12-06,2024-12-09,GRAVITA.NS,2224.25,2257.75,12,402.0,59.4059
2024-12-06,2024-12-09,DELHIVERY.NS,353.0,371.1,79,1429.9,58.0645
2024-12-06,2024-12-09,CGPOWER.NS,782.5,793.5,35,385.0,57.8947
2024-12-06,2024-12-09,NAM-INDIA.NS,719.1,734.55,38,587.1,55.2941
2024-12-09,2024-12-10,MANKIND.NS,2639.35,2666.4,11,297.55,63.1579
2024-12-09,2024-12-10,UTIAMC.NS,1366.15,1370.45,21,90.3,56.25
2024-12-09,2024-12-10,SUNDARMFIN.NS,4369.5,4413.9,6,266.4,55.5556
2024-12-09,2024-12-10,KOTAKBANK.NS,357.25,358.94,82,138.58,53.4483
2024-12-09,2024-12-10,ESCORTS.NS,3546.4,3512.1,8,-274.4,52.7273
2024-12-10,2024-12-11,CLEAN.NS,1398.3,1439.6,21,867.3,64.2857
2024-12-10,2024-12-11,ANURAS.NS,770.4,768.85,38,-58.9,59.4595
2024-12-10,2024-12-11,KAJARIACER.NS,1209.85,1209.45,24,-9.6,50.0
2024-12-10,2024-12-11,RADICO.NS,2425.85,2432.55,12,80.4,47.3214
2024-12-10,2024-12-11,RRKABEL.NS,1504.05,1489.8,19,-270.75,33.3333
2024-12-11,2024-12-12,SYRMA.NS,595.9,599.8,49,191.1,61.2903
2024-12-11,2024-12-12,POONAWALLA.NS,364.35,358.25,81,-494.1,58.4906
2024-12-11,2024-12-12,HAVELLS.NS,1752.25,1757.95,16,91.2,57.265
2024-12-11,2024-12-12,DOMS.NS,2995.5,2976.55,9,-170.55,57.1429
2024-12-11,2024-12-12,ICICIPRULI.NS,695.35,691.95,42,-142.8,52.5773
2024-12-12,2024-12-13,LTTS.NS,5422.8,5397.0,5,-129.0,50.4762
2024-12-12,2024-12-13,TTML.NS,85.39,85.31,345,-27.6,49.5238
2024-12-13,2024-12-16,CRAFTSMAN.NS,5095.3,5030.8,5,-322.5,55.102
2024-12-13,2024-12-16,BHARTIARTL.NS,1681.75,1662.55,17,-326.4,54.386
2024-12-13,2024-12-16,RAMCOCEM.NS,1040.7,1047.65,28,194.6,53.125
2024-12-13,2024-12-16,POWERGRID.NS,333.85,335.0,88,101.2,50.9434
2024-12-13,2024-12-16,SHREECEM.NS,27591.45,28091.25,1,499.8,50.0
2024-12-16,2024-12-17,AUROPHARMA.NS,1244.7,1213.75,23,-711.85,56.1856
2024-12-16,2024-12-17,SUNDARMFIN.NS,4427.0,4442.15,6,90.9,56.044
2024-12-16,2024-12-17,AMBER.NS,5991.5,6005.65,4,56.6,53.3333
2024-12-16,2024-12-17,AJANTPHARM.NS,2896.55,2875.75,10,-208.0,52.3256
2024-12-16,2024-12-17,STARHEALTH.NS,476.15,478.8,61,161.65,51.6129
2024-12-17,2024-12-18,JYOTICNC.NS,1435.9,1412.65,20,-465.0,66.6667
2024-12-17,2024-12-18,SIGNATURE.NS,1294.3,1294.65,22,7.7,61.5385
2024-12-17,2024-12-18,PVRINOX.NS,1494.6,1408.45,19,-1636.85,53.7736
2024-12-17,2024-12-18,BLUEJET.NS,544.0,573.45,53,1560.85,53.3333
2024-12-17,2024-12-18,BRIGADE.NS,974.14,956.51,30,-528.75,51.4851
2024-12-18,2024-12-19,GRAVITA.NS,2407.65,2404.5,12,-37.8,58.8235
2024-12-18,2024-12-19,JSWDULUX.NS,3728.9,3607.6,7,-849.1,52.809
2024-12-18,2024-12-19,ATUL.NS,7399.95,7405.5,3,16.65,50.9434
2024-12-18,2024-12-19,PPLPHARMA.NS,264.7,261.6,110,-341.0,48.0
2024-12-18,2024-12-19,GLAXO.NS,2332.55,2326.3,12,-75.0,47.5
2024-12-19,2024-12-20,OFSS.NS,12830.4,12247.55,2,-1165.7,56.8807
2024-12-19,2024-12-20,NATCOPHARM.NS,1476.8,1416.95,19,-1137.15,56.8807
2024-12-19,2024-12-20,JPPOWER.NS,19.87,18.97,1453,-1307.7,56.25
2024-12-19,2024-12-20,CHENNPETRO.NS,606.2,594.3,47,-559.3,50.5051
2024-12-19,2024-12-20,LUPIN.NS,2162.85,2150.7,13,-157.95,50.0
2024-12-20,2024-12-23,DEVYANI.NS,172.37,177.3,162,798.66,60.9756
2024-12-20,2024-12-23,KEC.NS,1236.7,1220.55,22,-355.3,53.5088
2024-12-20,2024-12-23,AEGISLOG.NS,825.8,798.75,33,-892.65,50.5415
2024-12-20,2024-12-23,PFOCUS.NS,132.88,134.38,210,315.0,48.9362
2024-12-20,2024-12-23,MAHABANK.NS,54.74,54.13,511,-311.71,47.5728
2024-12-23,2024-12-24,INTELLECT.NS,962.05,915.3,29,-1355.75,53.1532
2024-12-23,2024-12-24,NH.NS,1309.65,1304.3,21,-112.35,52.0408
2024-12-23,2024-12-24,AWL.NS,315.85,318.65,88,246.4,51.3514
2024-12-23,2024-12-24,PTCIL.NS,12480.9,12394.7,2,-172.4,50.0
2024-12-23,2024-12-24,INDIACEM.NS,366.25,372.45,76,471.2,46.8468
2024-12-24,2024-12-26,BANDHANBNK.NS,166.54,161.47,166,-841.62,59.3407
2024-12-24,2024-12-26,HINDPETRO.NS,412.85,419.3,67,432.15,57.5
2024-12-24,2024-12-26,RBLBANK.NS,163.31,162.41,169,-152.1,55.1724
2024-12-24,2024-12-26,GILLETTE.NS,9707.05,9418.3,2,-577.5,54.6512
2024-12-24,2024-12-26,INDIGO.NS,4612.25,4725.0,6,676.5,51.8519
2024-12-26,2024-12-27,HSCL.NS,565.8,572.95,48,343.2,58.6538
2024-12-26,2024-12-27,CGPOWER.NS,743.75,748.25,37,166.5,58.2609
2024-12-26,2024-12-27,APOLLOTYRE.NS,542.25,540.7,50,-77.5,54.7297
2024-12-26,2024-12-27,GLAND.NS,1824.35,1810.65,15,-205.5,54.3478
2024-12-26,2024-12-27,ADANIPORTS.NS,1243.95,1230.7,22,-291.5,52.6316
2024-12-27,2024-12-30,CHOICEIN.NS,550.45,538.4,50,-602.5,65.625
2024-12-27,2024-12-30,DMART.NS,3568.35,3588.55,7,141.4,63.4409
2024-12-27,2024-12-30,WELCORP.NS,810.2,804.95,34,-178.5,59.292
2024-12-27,2024-12-30,PGEL.NS,993.25,1008.4,27,409.05,57.6577
2024-12-27,2024-12-30,ESCORTS.NS,3258.4,3266.15,8,62.0,53.1532
2024-12-30,2024-12-31,IREDA.NS,218.47,215.25,126,-405.72,61.5385
2024-12-30,2024-12-31,FSL.NS,377.55,376.0,73,-113.15,61.0619
2024-12-30,2024-12-31,ADANIENSOL.NS,826.25,806.2,33,-661.65,60.7143
2024-12-30,2024-12-31,POLYCAB.NS,7283.65,7272.35,3,-33.9,60.0
2024-12-30,2024-12-31,CREDITACC.NS,909.25,886.55,30,-681.0,59.7403
2024-12-31,2025-01-01,KAYNES.NS,7417.3,7597.55,3,540.75,72.4138
2024-12-31,2025-01-01,KALYANKJIL.NS,766.25,775.85,35,336.0,62.0
2024-12-31,2025-01-01,LICHSGFIN.NS,598.05,600.3,45,101.25,57.9439
2024-12-31,2025-01-01,MGL.NS,1284.4,1282.25,21,-45.15,57.0093
2024-12-31,2025-01-01,LATENTVIEW.NS,489.5,488.6,55,-49.5,56.8182
2025-01-01,2025-01-02,ANGELONE.NS,301.74,297.64,90,-369.9,65.5738
2025-01-01,2025-01-02,KPITTECH.NS,1493.1,1484.55,18,-153.9,64.4737
2025-01-01,2025-01-02,CLEAN.NS,1543.05,1514.0,17,-493.85,62.7907
2025-01-01,2025-01-02,SYRMA.NS,625.0,625.25,43,10.75,62.5
2025-01-01,2025-01-02,RAINBOW.NS,1554.6,1558.25,17,62.05,61.1111
2025-01-02,2025-01-03,RELIANCE.NS,1241.8,1251.15,21,196.35,63.2
2025-01-02,2025-01-03,DIXON.NS,18341.9,18397.65,1,55.75,59.7826
2025-01-02,2025-01-03,BAJAJ-AUTO.NS,9079.5,8965.7,2,-227.6,59.4096
2025-01-02,2025-01-03,FORCEMOT.NS,7256.85,7331.6,3,224.25,59.322
2025-01-02,2025-01-03,TCS.NS,4175.75,4099.9,6,-455.1,58.4071
2025-01-03,2025-01-06,SHYAMMETL.NS,776.85,762.05,34,-503.2,64.4444
2025-01-03,2025-01-06,DEVYANI.NS,190.08,197.75,142,1089.14,61.9048
2025-01-03,2025-01-06,GRAVITA.NS,2290.75,2198.6,11,-1013.65,58.2524
2025-01-03,2025-01-06,JINDALSTEL.NS,957.85,939.35,28,-518.0,57.9832
2025-01-03,2025-01-06,AARTIIND.NS,420.1,403.85,64,-1040.0,56.5056
2025-01-06,2025-01-07,RBLBANK.NS,166.79,166.02,160,-123.2,54.7009
2025-01-07,2025-01-08,INDGN.NS,621.6,630.6,43,387.0,66.6667
2025-01-07,2025-01-08,CYIENT.NS,1833.0,1799.15,14,-473.9,62.0
2025-01-07,2025-01-08,INDIAMART.NS,2293.55,2299.65,11,67.1,55.2632
2025-01-07,2025-01-08,JSWDULUX.NS,3630.8,3641.0,7,71.4,52.7473
2025-01-07,2025-01-08,LALPATHLAB.NS,1550.32,1497.28,17,-901.85,52.4272
2025-01-08,2025-01-09,MAPMYINDIA.NS,1659.05,1656.55,16,-40.0,62.8571
2025-01-08,2025-01-09,RELIANCE.NS,1265.5,1254.75,20,-215.0,62.6984
2025-01-08,2025-01-09,LTF.NS,143.4,142.7,185,-129.5,52.1008
2025-01-08,2025-01-09,IIFL.NS,434.6,429.3,61,-323.3,50.8621
2025-01-08,2025-01-09,OIL.NS,491.7,467.0,54,-1333.8,50.8197
2025-01-09,2025-01-10,AARTIIND.NS,413.4,421.75,63,526.05,56.6667
2025-01-09,2025-01-10,NLCINDIA.NS,245.05,240.08,106,-526.82,55.2381
2025-01-09,2025-01-10,ABFRL.NS,276.55,274.1,94,-230.3,52.7132
2025-01-09,2025-01-10,ASIANPAINT.NS,2350.2,2320.75,11,-323.95,50.0
2025-01-09,2025-01-10,DABUR.NS,521.15,517.9,50,-162.5,49.5495
2025-01-10,2025-01-13,ANANDRATHI.NS,1038.59,1002.47,25,-902.81,70.0
2025-01-10,2025-01-13,TCS.NS,4265.65,4291.1,6,152.7,58.7719
2025-01-10,2025-01-13,BHARTIARTL.NS,1615.9,1597.2,16,-299.2,53.913
2025-01-10,2025-01-13,TECHM.NS,1705.6,1659.65,15,-689.25,52.0325
2025-01-10,2025-01-13,UNOMINDA.NS,1097.65,1035.9,23,-1420.25,51.8182
2025-01-14,2025-01-15,INDGN.NS,632.75,650.45,40,708.0,69.2308
2025-01-14,2025-01-15,ADANIENSOL.NS,771.3,780.15,32,283.2,61.0619
2025-01-14,2025-01-15,ADANIENT.NS,2380.55,2388.15,10,76.0,60.0
2025-01-14,2025-01-15,BANDHANBNK.NS,147.94,148.28,171,58.14,59.7826
2025-01-14,2025-01-15,CANBK.NS,93.22,94.69,272,399.84,56.1404
2025-01-15,2025-01-16,KAYNES.NS,6565.15,6576.35,3,33.6,73.3333
2025-01-15,2025-01-16,CHOICEIN.NS,529.9,539.35,48,453.6,66.6667
2025-01-15,2025-01-16,ANGELONE.NS,249.74,248.55,102,-120.87,64.5161
2025-01-15,2025-01-16,DEVYANI.NS,193.29,184.34,132,-1181.4,60.4651
2025-01-15,2025-01-16,DIXON.NS,16919.65,16938.9,1,19.25,60.2151
2025-01-16,2025-01-17,IEX.NS,171.01,172.7,149,251.81,64.1975
2025-01-16,2025-01-17,FSL.NS,383.6,391.1,66,495.0,61.4035
2025-01-16,2025-01-17,CYIENT.NS,1765.9,1755.25,14,-149.1,61.3861
2025-01-16,2025-01-17,POLYCAB.NS,6665.35,6779.7,3,343.05,60.5263
2025-01-16,2025-01-17,FLUOROCHEM.NS,3832.45,3772.1,6,-362.1,60.3448
2025-01-17,2025-01-20,CLEAN.NS,1425.95,1431.0,17,85.85,63.6364
2025-01-17,2025-01-20,CEMPRO.NS,523.8,522.9,48,-43.2,59.7938
2025-01-17,2025-01-20,DELHIVERY.NS,338.55,345.2,75,498.75,59.375
2025-01-17,2025-01-20,BLUEJET.NS,596.05,597.8,43,75.25,58.8235
2025-01-17,2025-01-20,JINDALSTEL.NS,924.65,933.8,27,247.05,58.3333
2025-01-20,2025-01-21,LODHA.NS,1208.75,1147.55,21,-1285.2,71.6981
2025-01-20,2025-01-21,SHYAMMETL.NS,804.6,818.15,32,433.6,65.2174
2025-01-20,2025-01-21,TEJASNET.NS,1133.15,1069.8,22,-1393.7,64.2105
2025-01-20,2025-01-21,JYOTICNC.NS,1273.05,1258.8,20,-285.0,62.5
2025-01-20,2025-01-21,PIIND.NS,3597.45,3519.85,7,-543.2,61.2245
2025-01-21,2025-01-22,MEDANTA.NS,1055.35,1044.0,23,-261.05,69.5652
2025-01-21,2025-01-22,DALBHARAT.NS,1771.2,1799.05,14,389.9,52.7778
2025-01-21,2025-01-22,APOLLOHOSP.NS,6919.15,6892.9,3,-78.75,52.5952
2025-01-21,2025-01-22,MAXHEALTH.NS,1078.2,1066.4,23,-271.4,48.2759
2025-01-21,2025-01-22,TATACONSUM.NS,972.1,967.4,25,-117.5,45.5357
2025-01-22,2025-01-23,HCLTECH.NS,1827.7,1807.0,13,-269.1,50.0
2025-01-22,2025-01-23,COLPAL.NS,2771.55,2738.95,9,-293.4,50.0
2025-01-22,2025-01-23,BBTC.NS,2230.15,2232.2,11,22.55,48.2639
2025-01-22,2025-01-23,ELGIEQUIP.NS,558.8,548.3,44,-462.0,47.5248
2025-01-22,2025-01-23,SUNPHARMA.NS,1798.95,1833.6,13,450.45,46.9388
2025-01-23,2025-01-24,KPITTECH.NS,1344.7,1322.9,18,-392.4,63.6364
2025-01-23,2025-01-24,MPHASIS.NS,2918.95,3009.3,8,722.8,60.3448
2025-01-23,2025-01-24,RAINBOW.NS,1471.4,1447.65,17,-403.75,59.4595
2025-01-23,2025-01-24,ANURAS.NS,704.4,686.55,35,-624.75,57.8947
2025-01-23,2025-01-24,JSL.NS,639.75,634.1,39,-220.35,56.3636
2025-01-24,2025-01-27,DIXON.NS,15584.9,15432.8,1,-152.1,59.5745
2025-01-24,2025-01-27,AMBER.NS,6973.8,6631.8,3,-1026.0,52.7473
2025-01-24,2025-01-27,INDIGO.NS,4161.8,4175.75,5,69.75,51.8182
2025-01-24,2025-01-27,HINDUNILVR.NS,2368.1,2392.85,10,247.5,47.3214
2025-01-24,2025-01-27,CGCL.NS,200.6,186.79,123,-1698.63,45.3608
2025-01-27,2025-01-28,ICICIBANK.NS,1227.95,1246.9,19,360.05,50.0
2025-01-27,2025-01-28,SUMICHEM.NS,505.85,497.4,48,-405.6,28.169
2025-01-28,2025-01-29,HDFCBANK.NS,835.2,838.65,29,100.05,64.2276
2025-01-28,2025-01-29,CREDITACC.NS,961.0,1069.2,25,2705.0,59.4937
2025-01-28,2025-01-29,CHOLAFIN.NS,1241.7,1296.55,19,1042.15,56.25
2025-01-28,2025-01-29,AUBANK.NS,588.7,595.95,41,297.25,53.7634
2025-01-28,2025-01-29,UNIONBANK.NS,110.57,112.54,220,433.4,53.6364
2025-01-29,2025-01-30,LODHA.NS,1135.5,1160.6,22,552.2,72.2222
2025-01-29,2025-01-30,CHOICEIN.NS,511.1,512.1,49,49.0,67.6471
2025-01-29,2025-01-30,SIGNATURE.NS,1173.0,1186.9,21,291.9,64.2857
2025-01-29,2025-01-30,KPITTECH.NS,1370.05,1432.95,18,1132.2,64.1026
2025-01-29,2025-01-30,SYRMA.NS,505.1,536.1,49,1519.0,63.6364
2025-01-30,2025-01-31,IREDA.NS,196.05,202.11,132,799.92,64.2857
2025-01-30,2025-01-31,SHYAMMETL.NS,779.6,763.4,33,-534.6,63.8298
2025-01-30,2025-01-31,GVT&D.NS,1713.9,1787.5,15,1104.0,60.6383
2025-01-30,2025-01-31,FLUOROCHEM.NS,3592.25,3577.55,7,-102.9,59.322
2025-01-30,2025-01-31,ANURAS.NS,678.55,692.25,38,520.6,58.9744
2025-01-31,2025-02-01,ANANDRATHI.NS,915.55,913.12,28,-67.9,67.7419
2025-01-31,2025-02-01,ANGELONE.NS,234.61,247.89,112,1487.36,65.0794
2025-01-31,2025-02-01,CLEAN.NS,1436.45,1441.35,18,88.2,64.4444
2025-01-31,2025-02-01,MAPMYINDIA.NS,1701.4,1709.95,15,128.25,63.8889
2025-01-31,2025-02-01,DMART.NS,3664.65,4023.75,7,2513.7,63.8298
2025-02-01,2025-02-03,MEDANTA.NS,1073.8,1042.5,25,-782.5,66.6667
2025-02-01,2025-02-03,DEVYANI.NS,181.86,185.01,149,469.35,61.3636
2025-02-01,2025-02-03,INDIAMART.NS,2166.65,2183.15,12,198.0,55.8442
2025-02-01,2025-02-03,ARE&M.NS,1077.4,1066.75,25,-266.25,55.4386
2025-02-01,2025-02-03,ABFRL.NS,283.25,286.0,95,261.25,52.6718
2025-02-03,2025-02-04,JINDALSTEL.NS,807.7,801.6,33,-201.3,57.8512
2025-02-03,2025-02-04,OFSS.NS,9208.6,9223.6,2,30.0,57.2727
2025-02-03,2025-02-04,MANKIND.NS,2581.8,2555.1,10,-267.0,57.1429
2025-02-03,2025-02-04,BHARTIARTL.NS,1652.35,1661.45,16,145.6,54.3103
2025-02-03,2025-02-04,BAJAJFINSV.NS,1794.85,1813.25,15,276.0,52.518
2025-02-04,2025-02-05,DELHIVERY.NS,328.8,328.35,82,-36.9,57.5758
2025-02-04,2025-02-05,NATCOPHARM.NS,1235.45,1283.6,21,1011.15,56.7568
2025-02-04,2025-02-05,AUROPHARMA.NS,1171.3,1191.75,23,470.35,56.1538
2025-02-04,2025-02-05,GRAPHITE.NS,499.95,499.55,54,-21.6,55.9633
2025-02-04,2025-02-05,JIOFIN.NS,245.1,249.82,110,519.2,55.5556
2025-02-05,2025-02-06,AFFLE.NS,1647.7,1650.4,16,43.2,64.0
